GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE_XX;ANGLE_XY;ANGLE_XZ;ANGLE_YX;ANGLE_YY;ANGLE_YZ;ANGLE_ZX;ANGLE_ZY;ANGLE_ZZ;PART1_WDITH;PART2_WDITH;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG;PLANE1_X_START;PLANE1_X_OVERLAP;PLANE1_X_END;PLANE1_Y_START;PLANE1_Y_OVERLAP;PLANE1_Y_END;PLANE1_Z_START;PLANE1_Z_OVERLAP;PLANE1_Z_END;PLANE2_X_START;PLANE2_X_OVERLAP;PLANE2_X_END;PLANE2_Y_START;PLANE2_Y_OVERLAP;PLANE2_Y_END;PLANE2_Z_START;PLANE2_Z_OVERLAP;PLANE2_Z_END;GLOBAL_Z_START;GLOBAL_Z_OVERLAP;GLOBAL_Z_END
241d5027-37d8-47c6-a021-71107bae6f95;a796deec-f58a-4320-abe9-f17ab704a2df;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;2520;4491;{-372.500763, 71664.50708, 34154.999725}|{-372.500763, 69144.50708, 34154.999725};{-372.500763, 71664.50708, 35817.499725}|{-372.500763, 71664.50708, 31326.499725};{-185.000763, 71648.25708, 34154.999725};{-372.500763, 71648.25708, 34154.999725};{-278.750763, 70404.50708, 34154.999725};{-278.500763, 71648.25708, 33571.999725};0;32.5;2487.5;0;187.5;0.5;2803.5;50;1637.5;1637.5;50;2803.5;0;187.5;0.5;0;32.5;2487.5;2803.5;50;1637.5
a796deec-f58a-4320-abe9-f17ab704a2df;d541df9f-8931-41f7-a3ee-76f7cbdb31d0;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;4491;2520;{-372.500763, 71664.50708, 35817.499725}|{-372.500763, 71664.50708, 31326.499725};{-372.500763, 69144.50708, 35817.499725}|{-372.500763, 71664.50708, 35817.499725};{-184.500763, 71648.25708, 35801.249725};{-372.500763, 71648.25708, 35801.249725};{-278.500763, 71648.25708, 33571.999725};{-278.500763, 70404.50708, 35801.249725};0;32.5;4458.5;0;188;0;0;32.5;2487.5;2487.5;32.5;0;0;188;0;0;32.5;4458.5;4458.5;32.5;0
3900ceb1-ac79-4a25-89e7-4794a8b8dd16;d340a5be-863e-4c1c-8b7c-687c040e6792;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;3886;1065;{18443.98233, 71684.99585, 35817.499725}|{18443.98233, 71684.99585, 31931.499725};{18443.98233, 71684.99585, 33934.999725}|{18443.98233, 72749.99585, 33934.999725};{18256.48233, 71701.24585, 33934.999725};{18443.98233, 71701.24585, 33934.999725};{18349.98233, 71701.24585, 33874.499725};{18350.23233, 72217.49585, 33934.999725};1857.5;50;1978.5;0;187.5;0.5;0;32.5;1032.5;0;32.5;1032.5;0;187.5;0.5;1978.5;50;1857.5;1978.5;50;1857.5
3900ceb1-ac79-4a25-89e7-4794a8b8dd16;f382b713-3d17-4fc7-8354-77b14f20e63c;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;3886;2430;{18443.98233, 71684.99585, 35817.499725}|{18443.98233, 71684.99585, 31931.499725};{18443.98233, 71684.99585, 31914.899725}|{18443.98233, 74114.99585, 31914.899725};{18255.98233, 71701.24585, 31945.749725};{18443.98233, 71701.24585, 31945.749725};{18349.98233, 71701.24585, 33874.499725};{18349.98233, 72899.99585, 31937.449725};3857.500001;28.499999;16.599999;0;188;0;0;32.5;2397.5;0;32.5;2397.5;0;188;0;16.599999;28.499999;3857.500001;16.599999;28.499999;3857.500001
3900ceb1-ac79-4a25-89e7-4794a8b8dd16;3fbc4a09-f691-41a4-a4fb-08f42e5d10fd;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;3886;2430;{18443.98233, 71684.99585, 35817.499725}|{18443.98233, 71684.99585, 31931.499725};{18443.98233, 74114.99585, 35817.499725}|{18443.98233, 71684.99585, 35817.499725};{18255.98233, 71701.24585, 35801.249725};{18443.98233, 71701.24585, 35801.249725};{18349.98233, 71701.24585, 33874.499725};{18349.98233, 72899.99585, 35801.249725};0;32.5;3853.5;0;188;0;0;32.5;2397.5;2397.5;32.5;0;0;188;0;0;32.5;3853.5;3853.5;32.5;0
9bd86dbd-1b9a-480e-bce3-fca3083feb4a;e07f2103-7279-400c-989f-274063d5da32;3330845;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;187.5;50;50;3902.6;1365;{18443.98233, 72749.999725, 35817.50415}|{18443.98233, 72749.999725, 31914.90415};{18443.98233, 72749.99585, 33934.999725}|{18443.98233, 74114.99585, 33934.999725};{18256.48233, 72762.497787, 33934.999725};{18443.98233, 72762.497787, 33934.999725};{18350.23233, 72749.999725, 33866.20415};{18350.23233, 73432.49585, 33934.999725};1857.504425;50;1995.095575;0;187.5;0;24.996124;25.003876;1339.996124;24.996124;25.003876;1339.996124;0;187.5;0;1995.095575;50;1857.504425;1995.095575;50;1857.504425
9bd86dbd-1b9a-480e-bce3-fca3083feb4a;d340a5be-863e-4c1c-8b7c-687c040e6792;3330845;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;187.5;50;50;3902.6;1065;{18443.98233, 72749.999725, 35817.50415}|{18443.98233, 72749.999725, 31914.90415};{18443.98233, 71684.99585, 33934.999725}|{18443.98233, 72749.99585, 33934.999725};{18256.48233, 72737.497787, 33934.999725};{18443.98233, 72737.497787, 33934.999725};{18350.23233, 72749.999725, 33866.20415};{18350.23233, 72217.49585, 33934.999725};1857.504425;50;1995.095575;0;187.5;0;1040.003876;24.996124;25.003876;1040.003876;24.996124;25.003876;0;187.5;0;1995.095575;50;1857.504425;1995.095575;50;1857.504425
9bd86dbd-1b9a-480e-bce3-fca3083feb4a;f382b713-3d17-4fc7-8354-77b14f20e63c;3330845;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;45.1;3902.6;2430;{18443.98233, 72749.999725, 35817.50415}|{18443.98233, 72749.999725, 31914.90415};{18443.98233, 71684.99585, 31914.899725}|{18443.98233, 74114.99585, 31914.899725};{18256.48233, 72749.999725, 31937.451937};{18443.98233, 72749.999725, 31937.451937};{18350.23233, 72749.999725, 33866.20415};{18349.98233, 72899.99585, 31937.449725};3857.504426;45.095574;0.004424;0;187.5;0.5;1040.003876;50;1339.996124;1040.003876;50;1339.996124;0;187.5;0.5;0.004424;45.095574;3857.504426;0.004424;45.095574;3857.504426
3fbc4a09-f691-41a4-a4fb-08f42e5d10fd;9bd86dbd-1b9a-480e-bce3-fca3083feb4a;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;2430;3902.6;{18443.98233, 74114.99585, 35817.499725}|{18443.98233, 71684.99585, 35817.499725};{18443.98233, 72749.999725, 35817.50415}|{18443.98233, 72749.999725, 31914.90415};{18256.48233, 72749.999725, 35801.249725};{18443.98233, 72749.999725, 35801.249725};{18349.98233, 72899.99585, 35801.249725};{18350.23233, 72749.999725, 33866.20415};1339.996124;50;1040.003876;0;187.5;0.5;0.004425;32.5;3870.095575;0.004425;32.5;3870.095575;0;187.5;0.5;1040.003876;50;1339.996124;3870.095575;32.5;0.004425
500ea767-8cfe-4afb-978e-4e7c0b89f4de;765da109-ec98-42ac-8acc-1a2501e030bc;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;3886;1226;{18443.98233, 67988.99585, 35817.499725}|{18443.98233, 67988.99585, 31931.499725};{18443.98233, 67988.99585, 33934.999725}|{18443.98233, 69214.99585, 33934.999725};{18256.48233, 68005.24585, 33934.999725};{18443.98233, 68005.24585, 33934.999725};{18349.98233, 68005.24585, 33874.499725};{18350.23233, 68601.99585, 33934.999725};1857.5;50;1978.5;0;187.5;0.5;0;32.5;1193.5;0;32.5;1193.5;0;187.5;0.5;1978.5;50;1857.5;1978.5;50;1857.5
500ea767-8cfe-4afb-978e-4e7c0b89f4de;bc0e76bd-ae70-4931-bc8e-549339087849;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;3886;1226;{18443.98233, 67988.99585, 35817.499725}|{18443.98233, 67988.99585, 31931.499725};{18443.98233, 69214.99585, 35817.499725}|{18443.98233, 67988.99585, 35817.499725};{18255.98233, 68005.24585, 35801.249725};{18443.98233, 68005.24585, 35801.249725};{18349.98233, 68005.24585, 33874.499725};{18349.98233, 68601.99585, 35801.249725};0;32.5;3853.5;0;188;0;0;32.5;1193.5;1193.5;32.5;0;0;188;0;0;32.5;3853.5;3853.5;32.5;0
4cc972ce-0204-4b3a-99fe-b604c323816a;500ea767-8cfe-4afb-978e-4e7c0b89f4de;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;1226;3886;{18443.98233, 67988.99585, 31914.899725}|{18443.98233, 69214.99585, 31914.899725};{18443.98233, 67988.99585, 35817.499725}|{18443.98233, 67988.99585, 31931.499725};{18255.98233, 68005.24585, 31945.749725};{18443.98233, 68005.24585, 31945.749725};{18349.98233, 68601.99585, 31937.449725};{18349.98233, 68005.24585, 33874.499725};0;32.5;1193.5;0;188;0;16.599999;28.499999;3857.500001;3857.500001;28.499999;16.599999;0;188;0;0;32.5;1193.5;16.599999;28.499999;3857.500001
4af5e65f-63b9-4269-9422-213463e74206;bd5684fc-5f74-40eb-8c0e-8dbce395e598;3330842;3330842;ALUMINIUM;ALUMINIUM;33;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;240.51;3886;{18443.980279, 74365.50585, 35817.499725}|{18443.9822, 74124.99585, 35817.499725};{18443.98233, 74114.99585, 31931.499725}|{18443.98233, 74114.99585, 35817.499725};{18255.98233, 74119.932451, 35801.2391};{18443.98233, 74119.932451, 35801.2391};{18349.981239, 74245.250099, 35801.249725};{18349.98233, 74098.74585, 33874.499725};250.508498;-9.998498;42.5;0.00005;188.0;0.000209;0;32.5;3853.5;3853.5;32.5;0;0.00013;187.99987;0.002052;250.51;-9.998498;42.498498;3853.5;32.5;0
bd5684fc-5f74-40eb-8c0e-8dbce395e598;e07f2103-7279-400c-989f-274063d5da32;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;3886;1365;{18443.98233, 74114.99585, 31931.499725}|{18443.98233, 74114.99585, 35817.499725};{18443.98233, 72749.99585, 33934.999725}|{18443.98233, 74114.99585, 33934.999725};{18256.48233, 74098.74585, 33934.999725};{18443.98233, 74098.74585, 33934.999725};{18349.98233, 74098.74585, 33874.499725};{18350.23233, 73432.49585, 33934.999725};1978.5;50;1857.5;0;187.5;0.5;0;32.5;1332.5;1332.5;32.5;0;0;187.5;0.5;1978.5;50;1857.5;1978.5;50;1857.5
bd5684fc-5f74-40eb-8c0e-8dbce395e598;f382b713-3d17-4fc7-8354-77b14f20e63c;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;3886;2430;{18443.98233, 74114.99585, 31931.499725}|{18443.98233, 74114.99585, 35817.499725};{18443.98233, 71684.99585, 31914.899725}|{18443.98233, 74114.99585, 31914.899725};{18255.98233, 74098.74585, 31945.749725};{18443.98233, 74098.74585, 31945.749725};{18349.98233, 74098.74585, 33874.499725};{18349.98233, 72899.99585, 31937.449725};16.599999;28.499999;3857.500001;0;188;0;0;32.5;2397.5;2397.5;32.5;0;0;188;0;16.599999;28.499999;3857.500001;16.599999;28.499999;3857.500001
3fbc4a09-f691-41a4-a4fb-08f42e5d10fd;bd5684fc-5f74-40eb-8c0e-8dbce395e598;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;2430;3886;{18443.98233, 74114.99585, 35817.499725}|{18443.98233, 71684.99585, 35817.499725};{18443.98233, 74114.99585, 31931.499725}|{18443.98233, 74114.99585, 35817.499725};{18255.98233, 74098.74585, 35801.249725};{18443.98233, 74098.74585, 35801.249725};{18349.98233, 72899.99585, 35801.249725};{18349.98233, 74098.74585, 33874.499725};0;32.5;2397.5;0;188;0;0;32.5;3853.5;3853.5;32.5;0;0;188;0;0;32.5;2397.5;3853.5;32.5;0
2cfbd81d-6b25-437b-9234-7d449f396827;53937413-0832-4b92-b514-7d9d4aae3f2f;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;2430;4495;{19443.98233, 69234.99585, 34109.999725}|{19443.98233, 71664.99585, 34109.999725};{19443.98233, 71664.99585, 31326.499725}|{19443.98233, 71664.99585, 35817.499725};{19256.48233, 71648.74585, 34109.999725};{19443.98233, 71648.74585, 34109.999725};{19350.23233, 70449.99585, 34109.999725};{19349.98233, 71648.74585, 33569.999726};2397.5;32.5;0;0;187.5;0.5;2762.499999;50;1682.5;2762.499999;50;1682.5;0;187.5;0.5;0;32.5;2397.5;2762.499999;50;1682.5
15b855f0-9b1c-43be-9c62-bc9abe002b09;2cfbd81d-6b25-437b-9234-7d449f396827;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;4495;2430;{19443.98233, 69234.99585, 35817.499725}|{19443.98233, 69234.99585, 31326.499725};{19443.98233, 69234.99585, 34109.999725}|{19443.98233, 71664.99585, 34109.999725};{19256.48233, 69251.24585, 34109.999725};{19443.98233, 69251.24585, 34109.999725};{19349.98233, 69251.24585, 33569.999725};{19350.23233, 70449.99585, 34109.999725};1682.5;50;2762.5;0;187.5;0.5;0;32.5;2397.5;0;32.5;2397.5;0;187.5;0.5;2762.5;50;1682.5;2762.5;50;1682.5
27c35490-0e89-49c7-a9a6-02774cd921b0;765da109-ec98-42ac-8acc-1a2501e030bc;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;3886;1226;{18443.98233, 69214.99585, 31931.499725}|{18443.98233, 69214.99585, 35817.499725};{18443.98233, 67988.99585, 33934.999725}|{18443.98233, 69214.99585, 33934.999725};{18256.48233, 69198.74585, 33934.999725};{18443.98233, 69198.74585, 33934.999725};{18349.98233, 69198.74585, 33874.499725};{18350.23233, 68601.99585, 33934.999725};1978.5;50;1857.5;0;187.5;0.5;0;32.5;1193.5;1193.5;32.5;0;0;187.5;0.5;1978.5;50;1857.5;1978.5;50;1857.5
27c35490-0e89-49c7-a9a6-02774cd921b0;bc0e76bd-ae70-4931-bc8e-549339087849;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;3886;1226;{18443.98233, 69214.99585, 31931.499725}|{18443.98233, 69214.99585, 35817.499725};{18443.98233, 69214.99585, 35817.499725}|{18443.98233, 67988.99585, 35817.499725};{18255.98233, 69198.74585, 35801.249725};{18443.98233, 69198.74585, 35801.249725};{18349.98233, 69198.74585, 33874.499725};{18349.98233, 68601.99585, 35801.249725};3853.5;32.5;0;0;188;0;0;32.5;1193.5;0;32.5;1193.5;0;188;0;0;32.5;3853.5;3853.5;32.5;0
27c35490-0e89-49c7-a9a6-02774cd921b0;4cc972ce-0204-4b3a-99fe-b604c323816a;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;3886;1226;{18443.98233, 69214.99585, 31931.499725}|{18443.98233, 69214.99585, 35817.499725};{18443.98233, 67988.99585, 31914.899725}|{18443.98233, 69214.99585, 31914.899725};{18255.98233, 69198.74585, 31945.749725};{18443.98233, 69198.74585, 31945.749725};{18349.98233, 69198.74585, 33874.499725};{18349.98233, 68601.99585, 31937.449725};16.599999;28.499999;3857.500001;0;188;0;0;32.5;1193.5;1193.5;32.5;0;0;188;0;16.599999;28.499999;3857.500001;16.599999;28.499999;3857.500001
53937413-0832-4b92-b514-7d9d4aae3f2f;728e1021-e6b8-46c5-832a-2f8614a514d6;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;4495;2430;{19443.98233, 71664.99585, 31326.499725}|{19443.98233, 71664.99585, 35817.499725};{19443.98233, 69234.99585, 31309.899725}|{19443.98233, 71664.99585, 31309.899725};{19255.98233, 71648.74585, 31338.749725};{19443.98233, 71648.74585, 31338.749725};{19349.98233, 71648.74585, 33569.999726};{19349.98233, 70449.99585, 31332.449725};12.6;32.499998;4462.500001;0;188;0;7.4691e-7;32.5;2397.5;2397.5;32.5;7.4691e-7;0;188;0;12.6;32.499998;4462.500001;12.6;32.499998;4462.500001
53937413-0832-4b92-b514-7d9d4aae3f2f;75a69cf7-8443-4f49-9104-d88813fa7d2b;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;4495;2411;{19443.98233, 71664.99585, 31326.499725}|{19443.98233, 71664.99585, 35817.499725};{19443.98233, 69234.99585, 32109.999725}|{19443.98233, 71664.99585, 32109.999725};{19256.48233, 71639.24585, 32109.999725};{19443.98233, 71639.24585, 32109.999725};{19349.98233, 71648.74585, 33569.999726};{19350.23233, 70440.49585, 32109.999725};762.499999;50;3682.5;0;187.5;0.5;19.0;13.5;2397.5;2397.5;13.5;19.0;0;187.5;0.5;762.499999;50;3682.5;762.499999;50;3682.5
3bcb3c01-a263-49b2-8316-9d2e86b83712;53937413-0832-4b92-b514-7d9d4aae3f2f;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;2430;4495;{19443.98233, 71664.99585, 35817.499725}|{19443.98233, 69234.99585, 35817.499725};{19443.98233, 71664.99585, 31326.499725}|{19443.98233, 71664.99585, 35817.499725};{19255.98233, 71648.74585, 35801.249725};{19443.98233, 71648.74585, 35801.249725};{19349.98233, 70449.99585, 35801.249725};{19349.98233, 71648.74585, 33569.999726};0;32.5;2397.5;0;188;0;0;32.5;4462.499999;4462.499999;32.5;0;0;188;0;0;32.5;2397.5;4462.499999;32.5;0
15b855f0-9b1c-43be-9c62-bc9abe002b09;728e1021-e6b8-46c5-832a-2f8614a514d6;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;4495;2430;{19443.98233, 69234.99585, 35817.499725}|{19443.98233, 69234.99585, 31326.499725};{19443.98233, 69234.99585, 31309.899725}|{19443.98233, 71664.99585, 31309.899725};{19255.98233, 69251.24585, 31338.749725};{19443.98233, 69251.24585, 31338.749725};{19349.98233, 69251.24585, 33569.999725};{19349.98233, 70449.99585, 31332.449725};4462.500001;32.499999;12.599999;0;188;0;8.0399e-8;32.5;2397.500001;8.0399e-8;32.5;2397.500001;0;188;0;12.599999;32.499999;4462.500001;12.599999;32.499999;4462.500001
15b855f0-9b1c-43be-9c62-bc9abe002b09;75a69cf7-8443-4f49-9104-d88813fa7d2b;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;4495;2411;{19443.98233, 69234.99585, 35817.499725}|{19443.98233, 69234.99585, 31326.499725};{19443.98233, 69234.99585, 32109.999725}|{19443.98233, 71664.99585, 32109.999725};{19256.48233, 69251.24585, 32109.999725};{19443.98233, 69251.24585, 32109.999725};{19349.98233, 69251.24585, 33569.999725};{19350.23233, 70440.49585, 32109.999725};3682.5;50;762.5;0;187.5;0.5;0;32.5;2378.5;0;32.5;2378.5;0;187.5;0.5;762.5;50;3682.5;762.5;50;3682.5
15b855f0-9b1c-43be-9c62-bc9abe002b09;3bcb3c01-a263-49b2-8316-9d2e86b83712;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;4495;2430;{19443.98233, 69234.99585, 35817.499725}|{19443.98233, 69234.99585, 31326.499725};{19443.98233, 71664.99585, 35817.499725}|{19443.98233, 69234.99585, 35817.499725};{19255.98233, 69251.24585, 35801.249725};{19443.98233, 69251.24585, 35801.249725};{19349.98233, 69251.24585, 33569.999725};{19349.98233, 70449.99585, 35801.249725};0;32.5;4462.5;0;188;0;0;32.5;2397.5;2397.5;32.5;0;0;188;0;0;32.5;4462.5;4462.5;32.5;0
1bb5f3e5-2201-4ed7-bcba-c91d5533a60d;ba381091-0e8a-4b9f-9fef-e9d860cfc595;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;3886;2430;{18443.98233, 71664.99585, 31931.499725}|{18443.98233, 71664.99585, 35817.499725};{18443.98233, 69234.99585, 31914.899725}|{18443.98233, 71664.99585, 31914.899725};{18255.98233, 71648.74585, 31945.749725};{18443.98233, 71648.74585, 31945.749725};{18349.98233, 71648.74585, 33874.499725};{18349.98233, 70449.99585, 31937.449725};16.599999;28.499999;3857.500001;0;188;0;0;32.5;2397.5;2397.5;32.5;0;0;188;0;16.599999;28.499999;3857.500001;16.599999;28.499999;3857.500001
1bb5f3e5-2201-4ed7-bcba-c91d5533a60d;806eeca1-321e-4730-b113-94965334f57c;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;3886;2430;{18443.98233, 71664.99585, 31931.499725}|{18443.98233, 71664.99585, 35817.499725};{18443.98233, 69234.99585, 33934.999725}|{18443.98233, 71664.99585, 33934.999725};{18256.48233, 71648.74585, 33934.999725};{18443.98233, 71648.74585, 33934.999725};{18349.98233, 71648.74585, 33874.499725};{18350.23233, 70449.99585, 33934.999725};1978.5;50;1857.5;0;187.5;0.5;0;32.5;2397.5;2397.5;32.5;0;0;187.5;0.5;1978.5;50;1857.5;1978.5;50;1857.5
1bb5f3e5-2201-4ed7-bcba-c91d5533a60d;9ececc1a-6e15-43e5-a6f4-a781fe898af3;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;3886;2430;{18443.98233, 71664.99585, 31931.499725}|{18443.98233, 71664.99585, 35817.499725};{18443.98233, 71664.99585, 35817.499725}|{18443.98233, 69234.99585, 35817.499725};{18255.98233, 71648.74585, 35801.249725};{18443.98233, 71648.74585, 35801.249725};{18349.98233, 71648.74585, 33874.499725};{18349.98233, 70449.99585, 35801.249725};3853.5;32.5;0;0;188;0;0;32.5;2397.5;0;32.5;2397.5;0;188;0;0;32.5;3853.5;3853.5;32.5;0
4f811961-c3b3-4fdb-bd87-504881991164;ba381091-0e8a-4b9f-9fef-e9d860cfc595;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;3886;2430;{18443.98233, 69234.99585, 35817.499725}|{18443.98233, 69234.99585, 31931.499725};{18443.98233, 69234.99585, 31914.899725}|{18443.98233, 71664.99585, 31914.899725};{18255.98233, 69251.24585, 31945.749725};{18443.98233, 69251.24585, 31945.749725};{18349.98233, 69251.24585, 33874.499725};{18349.98233, 70449.99585, 31937.449725};3857.500001;28.499999;16.599999;0;188;0;0;32.5;2397.5;0;32.5;2397.5;0;188;0;16.599999;28.499999;3857.500001;16.599999;28.499999;3857.500001
4f811961-c3b3-4fdb-bd87-504881991164;806eeca1-321e-4730-b113-94965334f57c;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;3886;2430;{18443.98233, 69234.99585, 35817.499725}|{18443.98233, 69234.99585, 31931.499725};{18443.98233, 69234.99585, 33934.999725}|{18443.98233, 71664.99585, 33934.999725};{18256.48233, 69251.24585, 33934.999725};{18443.98233, 69251.24585, 33934.999725};{18349.98233, 69251.24585, 33874.499725};{18350.23233, 70449.99585, 33934.999725};1857.5;50;1978.5;0;187.5;0.5;0;32.5;2397.5;0;32.5;2397.5;0;187.5;0.5;1978.5;50;1857.5;1978.5;50;1857.5
4f811961-c3b3-4fdb-bd87-504881991164;9ececc1a-6e15-43e5-a6f4-a781fe898af3;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;3886;2430;{18443.98233, 69234.99585, 35817.499725}|{18443.98233, 69234.99585, 31931.499725};{18443.98233, 71664.99585, 35817.499725}|{18443.98233, 69234.99585, 35817.499725};{18255.98233, 69251.24585, 35801.249725};{18443.98233, 69251.24585, 35801.249725};{18349.98233, 69251.24585, 33874.499725};{18349.98233, 70449.99585, 35801.249725};0;32.5;3853.5;0;188;0;0;32.5;2397.5;2397.5;32.5;0;0;188;0;0;32.5;3853.5;3853.5;32.5;0
3665cf07-9e64-41b7-b9a2-cef1dfbfd9c3;4fe1ac81-b47e-4851-9191-f215d267b1fb;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;2811;2205.5;{19443.98233, 74134.99585, 34742.499725}|{19443.98233, 74134.99585, 31931.499725};{19443.98233, 76340.49585, 34742.499725}|{19443.98233, 74134.99585, 34742.499725};{19255.98233, 74151.24585, 34726.249725};{19443.98233, 74151.24585, 34726.249725};{19349.98233, 74151.24585, 33336.999725};{19349.98233, 75237.74585, 34726.249725};0;32.5;2778.5;0;188;0;0;32.5;2173;2173;32.5;0;0;188;0;0;32.5;2778.5;2778.5;32.5;0
12d29dc0-0c00-42df-beee-7363b2e4e266;3665cf07-9e64-41b7-b9a2-cef1dfbfd9c3;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;2205.5;2811;{19443.98233, 74134.99585, 31914.899725}|{19443.98233, 76340.49585, 31914.899725};{19443.98233, 74134.99585, 34742.499725}|{19443.98233, 74134.99585, 31931.499725};{19255.98233, 74151.24585, 31945.749725};{19443.98233, 74151.24585, 31945.749725};{19349.98233, 75237.74585, 31937.449725};{19349.98233, 74151.24585, 33336.999725};0;32.5;2173;0;188;0;16.599999;28.499999;2782.500001;2782.500001;28.499999;16.599999;0;188;0;0;32.5;2173;16.599999;28.499999;2782.500001
3665cf07-9e64-41b7-b9a2-cef1dfbfd9c3;4c112727-d769-4047-9043-35d503a8da1c;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;2811;1053.5;{19443.98233, 74134.99585, 34742.499725}|{19443.98233, 74134.99585, 31931.499725};{19443.98233, 74134.99585, 33934.999725}|{19443.98233, 75199.99585, 33934.999725};{19256.48233, 74151.24585, 33934.999725};{19443.98233, 74151.24585, 33934.999725};{19349.98233, 74151.24585, 33336.999725};{19350.23233, 74661.74585, 33934.999725};782.5;50;1978.5;0;187.5;0.5;0;32.5;1021.0;0;32.5;1021.0;0;187.5;0.5;1978.5;50;782.5;1978.5;50;782.5
