GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PART1_WDITH;PART2_WDITH;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG;PLANE1_X_START;PLANE1_X_OVERLAP;PLANE1_X_END;PLANE1_Y_START;PLANE1_Y_OVERLAP;PLANE1_Y_END;PLANE1_Z_START;PLANE1_Z_OVERLAP;PLANE1_Z_END;PLANE2_X_START;PLANE2_X_OVERLAP;PLANE2_X_END;PLANE2_Y_START;PLANE2_Y_OVERLAP;PLANE2_Y_END;PLANE2_Z_START;PLANE2_Z_OVERLAP;PLANE2_Z_END
4bad4fa2-bf38-4fb0-9f49-7936c20e209f;c3c4d41b-3490-4124-80ca-772a7ec73789;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;730;1265;{62847.3265, 91593.316009, 23770}|{63489.727241, 91999.421029, 23770};{61752.709447, 90901.334428, 23770}|{62847.326499, 91593.316009, 23770};{62732.441057, 91775.049351, 23770};{62847.32603, 91593.317562, 23770};{63111.083914, 91887.235967, 23770};{62242.575017, 91338.192666, 23770};1295.0;-29.999967;760.0;6.24e-8;215.0;6.2586e-8;0;60;0;1295.0;-29.999967;760.0;6.2409e-8;215.0;6.2559e-8;0;60;0
488ec5b1-be6b-44ed-a144-58f63cda4724;be501096-3094-4d6d-ba84-513e245d1dc2;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1040;1265;{60848.276824, 90329.581307, 22100}|{61752.709447, 90901.334428, 22100};{61752.709447, 90901.334428, 22100}|{62847.3265, 91593.316009, 22100};{61637.823624, 91083.06753, 22100};{61752.708597, 90901.335741, 22100};{61243.049799, 90706.325075, 22100};{62242.574827, 91338.192546, 22100};1070.0;-29.999967;1295.00045;5.3722e-8;215.0;5.3675e-8;0;60;0;1070.0;-29.999967;1295.00045;5.3726e-8;215.0;5.3675e-8;0;60;0
3863e9f0-aa1d-4680-849d-945285404856;be501096-3094-4d6d-ba84-513e245d1dc2;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4235;1265;{61752.709447, 90901.334428, 18680}|{61752.709447, 90901.334428, 22915};{61752.709447, 90901.334428, 22100}|{62847.3265, 91593.316009, 22100};{61656.842085, 91095.090387, 22100};{61771.727058, 90913.358598, 22100};{61694.999595, 90992.622833, 20797.5};{62242.574827, 91338.192546, 22100};3390.0;60;785.0;0.001114;215.001533;0.998467;1250.0009;15.000033;44.999967;45.000419;15.000033;1250.00045;0.001627;215.0;0.998498;3390.0;60;785.0
48ad0d50-b2f0-4c59-856e-279369e95642;be501096-3094-4d6d-ba84-513e245d1dc2;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;730;1265;{62847.3265, 91593.316009, 22100}|{63489.727241, 91999.421029, 22100};{61752.709447, 90901.334428, 22100}|{62847.3265, 91593.316009, 22100};{62732.441057, 91775.049351, 22100};{62847.32603, 91593.317562, 22100};{63111.083914, 91887.235967, 22100};{62242.574827, 91338.192546, 22100};1295.00045;-29.999967;760.0;6.0292e-8;215.0;6.0449e-8;0;60;0;1295.00045;-29.999967;760.0;6.028e-8;215.0;6.0443e-8;0;60;0
04497675-2d83-460c-86a6-f277d459f39f;be501096-3094-4d6d-ba84-513e245d1dc2;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3725;1265;{62847.3265, 91593.316009, 19180}|{62847.3265, 91593.316009, 22905};{61752.709447, 90901.334428, 22100}|{62847.3265, 91593.316009, 22100};{62713.42223, 91763.026262, 22100};{62828.307203, 91581.294474, 22100};{62789.616648, 91684.604414, 21042.5};{62242.574827, 91338.192546, 22100};2890.0;60;775.0;0.001596;215.002647;0.995757;44.9991;15.0009;1250.000033;1249.999581;15.000902;44.99955;0.001627;215.0;0.998498;2890.0;60;775.0
11e46ec5-ffc7-4b73-a614-45c342d224d3;3863e9f0-aa1d-4680-849d-945285404856;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1265;4235;{61752.709447, 90901.334428, 19230}|{62847.326499, 91593.316009, 19230};{61752.709447, 90901.334428, 18680}|{61752.709447, 90901.334428, 22915};{61656.842085, 91095.090387, 19230};{61771.727058, 90913.358598, 19230};{62242.574827, 91338.192546, 19230};{61694.999595, 90992.622833, 20797.5};45.000419;15.000033;1250.00045;0.001627;215.0;0.998498;520.0;60;3655.0;520.0;60;3655.0;0.001114;215.001533;0.998467;1250.0009;15.000033;44.999967
11e46ec5-ffc7-4b73-a614-45c342d224d3;3d8e34ca-f843-4e31-8071-8541f59e8e70;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1265;730;{61752.709447, 90901.334428, 19230}|{62847.326499, 91593.316009, 19230};{62847.3265, 91593.316009, 19230}|{63489.727241, 91999.421029, 19230};{62732.441057, 91775.049351, 19230};{62847.32603, 91593.317562, 19230};{62242.574827, 91338.192546, 19230};{63111.083914, 91887.235967, 19230};1295.00045;-29.999967;760.0;6.0406e-8;215.0;6.0553e-8;0;60;0;1295.00045;-29.999967;760.0;6.0403e-8;215.0;6.056e-8;0;60;0
04497675-2d83-460c-86a6-f277d459f39f;11e46ec5-ffc7-4b73-a614-45c342d224d3;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3725;1265;{62847.3265, 91593.316009, 19180}|{62847.3265, 91593.316009, 22905};{61752.709447, 90901.334428, 19230}|{62847.326499, 91593.316009, 19230};{62713.42223, 91763.026262, 19230};{62828.307203, 91581.294474, 19230};{62789.616648, 91684.604414, 21042.5};{62242.574827, 91338.192546, 19230};20.0;60;3645.0;0.001596;215.002647;0.995757;44.9991;15.0009;1250.000033;1249.999581;15.000902;44.99955;0.001627;215.0;0.998498;20.0;60;3645.0
57f761bb-e2b1-47f7-ab19-c1aa1227d12a;bcb4d8aa-edac-455f-bd4e-41c6ac0c3f93;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1240;3790;{14436.543682, 91366.090204, 30120}|{14839.520603, 90161.719164, 30120};{14839.520603, 90161.719165, 26910}|{14839.520603, 90161.719165, 30700};{15036.272317, 90251.277445, 30120};{14832.382731, 90183.056943, 30120};{14739.978419, 90798.015431, 30120};{14941.939557, 90195.988068, 28805};1224.999999;15.000001;44.999999;0.001564;215.0;0.998436;3180;60;550;3180;60;550;0.001564;215.0;0.998436;44.999999;15.000001;1224.999999
5179f997-f9a5-4d2e-8896-a4497d6299c2;57f761bb-e2b1-47f7-ab19-c1aa1227d12a;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;980;1240;{14839.520603, 90161.719164, 30120}|{15159.998311, 89203.912274, 30120};{14436.543682, 91366.090204, 30120}|{14839.520603, 90161.719164, 30120};{15043.411672, 90229.940163, 30120};{14839.522086, 90161.719661, 30120};{15101.705733, 89716.926467, 30120};{14739.978419, 90798.015431, 30120};1269.999999;-29.999999;1009.999999;3.3321e-7;215.0;3.3364e-7;0;60;0;1269.999999;-29.999999;1009.999999;3.3321e-7;215.0;3.3363e-7;0;60;0
12808031-2b74-4746-bb7a-501d333779db;57f761bb-e2b1-47f7-ab19-c1aa1227d12a;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;980;1240;{14116.065973, 92323.897094, 30120}|{14436.543682, 91366.090204, 30120};{14436.543682, 91366.090204, 30120}|{14839.520603, 90161.719164, 30120};{14640.434751, 91434.311203, 30120};{14436.545165, 91366.0907, 30120};{14378.251104, 91879.104397, 30120};{14739.978419, 90798.015431, 30120};1010.000001;-30.000001;1270.000001;1.3308e-7;215.0;1.3266e-7;0;60;0;1010.000001;-30.000001;1270.000001;1.3308e-7;215.0;1.3267e-7;0;60;0
57f761bb-e2b1-47f7-ab19-c1aa1227d12a;ea42fa42-f594-4a0e-90d3-30b716d17e46;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1240;3790;{14436.543682, 91366.090204, 30120}|{14839.520603, 90161.719164, 30120};{14436.543682, 91366.090205, 26910}|{14436.543682, 91366.090205, 30700};{14647.574106, 91412.973921, 30120};{14443.68452, 91344.753418, 30120};{14739.978419, 90798.015431, 30120};{14538.962636, 91400.359108, 28805};45.000001;14.999999;1225.000001;0.001564;215.0;0.998436;3180;60;550;3180;60;550;0.001564;215.0;0.998436;1225.000001;14.999999;45.000001
5e1c5d5d-76ef-4838-866d-426fc2e238e9;bcb4d8aa-edac-455f-bd4e-41c6ac0c3f93;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1240;3790;{14436.543682, 91366.090204, 27770}|{14839.520603, 90161.719164, 27770};{14839.520603, 90161.719165, 26910}|{14839.520603, 90161.719165, 30700};{15036.272317, 90251.277445, 27770};{14832.382731, 90183.056943, 27770};{14739.978419, 90798.015431, 27770};{14941.939557, 90195.988068, 28805};1224.999999;15.000001;44.999999;0.001564;215.0;0.998436;830;60;2900;830;60;2900;0.001564;215.0;0.998436;44.999999;15.000001;1224.999999
2036b46a-b3ac-4fde-8c92-5fbae55e0a14;5e1c5d5d-76ef-4838-866d-426fc2e238e9;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;980;1240;{14839.520603, 90161.719164, 27770}|{15159.998311, 89203.912274, 27770};{14436.543682, 91366.090204, 27770}|{14839.520603, 90161.719164, 27770};{15043.411672, 90229.940163, 27770};{14839.522086, 90161.71966, 27770};{15101.705733, 89716.926467, 27770};{14739.978419, 90798.015431, 27770};1269.999999;-29.999999;1009.999999;3.3542e-7;215.0;3.3585e-7;0;60;0;1269.999999;-29.999999;1009.999999;3.3542e-7;215.0;3.3585e-7;0;60;0
5e1c5d5d-76ef-4838-866d-426fc2e238e9;ea42fa42-f594-4a0e-90d3-30b716d17e46;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1240;3790;{14436.543682, 91366.090204, 27770}|{14839.520603, 90161.719164, 27770};{14436.543682, 91366.090205, 26910}|{14436.543682, 91366.090205, 30700};{14647.574106, 91412.973921, 27770};{14443.68452, 91344.753418, 27770};{14739.978419, 90798.015431, 27770};{14538.962636, 91400.359108, 28805};45.000001;14.999999;1225.000001;0.001564;215.0;0.998436;830;60;2900;830;60;2900;0.001564;215.0;0.998436;1225.000001;14.999999;45.000001
5e1c5d5d-76ef-4838-866d-426fc2e238e9;e1839b65-986f-4fff-8c00-677c86c18f52;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1240;980;{14436.543682, 91366.090204, 27770}|{14839.520603, 90161.719164, 27770};{14116.065973, 92323.897094, 27770}|{14436.543682, 91366.090204, 27770};{14640.434751, 91434.311203, 27770};{14436.545165, 91366.0907, 27770};{14739.978419, 90798.015431, 27770};{14378.251104, 91879.104397, 27770};1010.000001;-30.000001;1270.000001;1.3483e-7;215.0;1.344e-7;0;60;0;1010.000001;-30.000001;1270.000001;1.3483e-7;215.0;1.344e-7;0;60;0
170b53a5-021c-4641-8f44-872830fa495d;607f9259-8dac-4bf8-b24f-b3a6c83c06ad;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1240;5160;{14436.543682, 91366.090204, 26155}|{14839.520603, 90161.719164, 26155};{14839.520603, 90161.719164, 21740}|{14839.520603, 90161.719164, 26900};{15036.272317, 90251.277445, 26155};{14832.382731, 90183.056943, 26155};{14739.978419, 90798.015431, 26155};{14941.939557, 90195.988068, 24320.0};1225.0;15.0;45.0;0.001564;215.0;0.998436;4385.0;60;715.0;4385.0;60;715.0;0.001564;215.0;0.998436;45.0;15.0;1225.0
170b53a5-021c-4641-8f44-872830fa495d;795d6e97-0bd6-4c12-a677-2da7af3ddbf4;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1240;5160;{14436.543682, 91366.090204, 26155}|{14839.520603, 90161.719164, 26155};{14436.543682, 91366.090204, 21740}|{14436.543682, 91366.090204, 26900};{14647.574106, 91412.97392, 26155};{14443.68452, 91344.753418, 26155};{14739.978419, 90798.015431, 26155};{14538.962636, 91400.359108, 24320.0};45.000001;14.999999;1225.000001;0.001564;215.0;0.998436;4385.0;60;715.0;4385.0;60;715.0;0.001564;215.0;0.998436;1225.000001;14.999999;45.000001
170b53a5-021c-4641-8f44-872830fa495d;3a9d9661-705d-4f1f-be5b-857f93dcac59;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1240;980;{14436.543682, 91366.090204, 26155}|{14839.520603, 90161.719164, 26155};{14116.065973, 92323.897094, 26155}|{14436.543682, 91366.090204, 26155};{14640.434751, 91434.311203, 26155};{14436.545165, 91366.0907, 26155};{14739.978419, 90798.015431, 26155};{14378.251104, 91879.104397, 26155};1010.000001;-30.000001;1270.000001;1.366e-7;215.0;1.3617e-7;0;60;0;1010.000001;-30.000001;1270.000001;1.366e-7;215.0;1.3617e-7;0;60;0
170b53a5-021c-4641-8f44-872830fa495d;c22c53a1-4642-4f4e-99b6-75077663204c;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1240;980;{14436.543682, 91366.090204, 26155}|{14839.520603, 90161.719164, 26155};{14839.520603, 90161.719164, 26155}|{15159.998311, 89203.912274, 26155};{15043.411672, 90229.940163, 26155};{14839.522086, 90161.71966, 26155};{14739.978419, 90798.015431, 26155};{15101.705733, 89716.926467, 26155};1270.0;-30.0;1010.0;3.3761e-7;215.0;3.3803e-7;0;60;0;1270.0;-30.0;1010.0;3.376e-7;215.0;3.3802e-7;0;60;0
607f9259-8dac-4bf8-b24f-b3a6c83c06ad;d1f3a8f2-2b84-4db1-8930-5e80555a05ea;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;5160;1240;{14839.520603, 90161.719164, 21740}|{14839.520603, 90161.719164, 26900};{14436.543682, 91366.090204, 24100}|{14839.520603, 90161.719164, 24100};{15036.272317, 90251.277445, 24100};{14832.382731, 90183.056943, 24100};{14941.939557, 90195.988068, 24320.0};{14739.978418, 90798.015431, 24100};2330.0;60;2770.0;0.001564;215.0;0.998436;45.0;15.0;1225.0;1225.0;15.0;45.0;0.001564;215.0;0.998436;2330.0;60;2770.0
795d6e97-0bd6-4c12-a677-2da7af3ddbf4;d1f3a8f2-2b84-4db1-8930-5e80555a05ea;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;5160;1240;{14436.543682, 91366.090204, 21740}|{14436.543682, 91366.090204, 26900};{14436.543682, 91366.090204, 24100}|{14839.520603, 90161.719164, 24100};{14647.574105, 91412.97392, 24100};{14443.68452, 91344.753418, 24100};{14538.962636, 91400.359108, 24320.0};{14739.978418, 90798.015431, 24100};2330.0;60;2770.0;0.001564;215.0;0.998436;1225.000001;14.999999;45.000001;45.000001;14.999999;1225.000001;0.001564;215.0;0.998436;2330.0;60;2770.0
57c6d851-6fab-4eb3-9aa5-57a0be7f4613;a0c7413b-c50b-4b4d-a159-f91e8b09f3c7;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1040;3815;{60848.276824, 90329.581307, 26155}|{61752.709447, 90901.334428, 26155};{60848.276825, 90329.581307, 22915}|{60848.276825, 90329.581307, 26730};{60752.409652, 90523.337386, 26155};{60867.294625, 90341.605598, 26155};{61243.05018, 90706.325315, 26155};{60790.566973, 90420.869713, 24822.5};45.000868;14.999584;1025.00045;0.001627;215.0;0.998498;3210;60;545;3210;60;545;0.000643;215.001533;0.998467;1025.0009;14.999584;45.000416
2d19c722-f7c3-4e17-b0e4-bd9825364899;57c6d851-6fab-4eb3-9aa5-57a0be7f4613;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;350;1040;{60527.076454, 90126.528797, 26155}|{60848.276824, 90329.581307, 26155};{60848.276824, 90329.581307, 26155}|{61752.709447, 90901.334428, 26155};{60733.391382, 90511.314649, 26155};{60848.276355, 90329.582861, 26155};{60630.233683, 90318.9225, 26155};{61243.05018, 90706.325315, 26155};380.0;-29.999967;1070.0;1.8458e-8;215.0;1.8238e-8;0;60;0;380.0;-29.999967;1070.0;1.845e-8;215.0;1.8254e-8;0;60;0
57c6d851-6fab-4eb3-9aa5-57a0be7f4613;fe021c60-1366-4d95-aed5-a64683b548e2;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1040;3815;{60848.276824, 90329.581307, 26155}|{61752.709447, 90901.334428, 26155};{61752.709447, 90901.334428, 22915}|{61752.709447, 90901.334428, 26730};{61618.805178, 91071.044682, 26155};{61733.69015, 90889.312893, 26155};{61243.05018, 90706.325315, 26155};{61694.999595, 90992.622833, 24822.5};1024.999132;15.000902;44.99955;0.001627;215.0;0.998498;3210;60;545;3210;60;545;0.001596;215.002176;0.996228;44.9991;15.0009;1024.999584
96758b4f-642d-4671-9da4-7b674d45a198;cc77c9bb-b02b-4666-bfbc-b5bdbd4d4b7f;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1040;350;{60848.276824, 90329.581307, 23770}|{61752.709447, 90901.334428, 23770};{60527.076454, 90126.528797, 23770}|{60848.276824, 90329.581307, 23770};{60733.391382, 90511.314649, 23770};{60848.276355, 90329.582861, 23770};{61243.05018, 90706.325315, 23770};{60630.233683, 90318.9225, 23770};380.0;-29.999967;1070.0;1.84e-8;215.0;1.8223e-8;0;60;0;380.0;-29.999967;1070.0;1.8402e-8;215.0;1.8203e-8;0;60;0
96758b4f-642d-4671-9da4-7b674d45a198;a0c7413b-c50b-4b4d-a159-f91e8b09f3c7;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1040;3815;{60848.276824, 90329.581307, 23770}|{61752.709447, 90901.334428, 23770};{60848.276825, 90329.581307, 22915}|{60848.276825, 90329.581307, 26730};{60752.409652, 90523.337386, 23770};{60867.294625, 90341.605598, 23770};{61243.05018, 90706.325315, 23770};{60790.566973, 90420.869713, 24822.5};45.000868;14.999584;1025.00045;0.001627;215.0;0.998498;825;60;2930;825;60;2930;0.000643;215.001533;0.998467;1025.0009;14.999584;45.000416
96758b4f-642d-4671-9da4-7b674d45a198;fe021c60-1366-4d95-aed5-a64683b548e2;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1040;3815;{60848.276824, 90329.581307, 23770}|{61752.709447, 90901.334428, 23770};{61752.709447, 90901.334428, 22915}|{61752.709447, 90901.334428, 26730};{61618.805178, 91071.044682, 23770};{61733.69015, 90889.312893, 23770};{61243.05018, 90706.325315, 23770};{61694.999595, 90992.622833, 24822.5};1024.999132;15.000902;44.99955;0.001627;215.0;0.998498;825;60;2930;825;60;2930;0.001596;215.002176;0.996228;44.9991;15.0009;1024.999584
3863e9f0-aa1d-4680-849d-945285404856;fe021c60-1366-4d95-aed5-a64683b548e2;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;4235;3815;{61752.709447, 90901.334428, 18680}|{61752.709447, 90901.334428, 22915};{61752.709447, 90901.334428, 22915}|{61752.709447, 90901.334428, 26730};{61637.289743, 91083.911239, 22915};{61752.709447, 90901.334428, 22915};{61694.999595, 90992.622833, 20797.5};{61694.999595, 90992.622833, 24822.5};4235.0;-3.638e-12;3815.0;2.7649e-10;216.0;2.5466e-10;2.3972e-7;60.0;2.3969e-7;4235.0;-3.638e-12;3815.0;2.7285e-10;216.0;2.6193e-10;2.397e-7;60.0;2.397e-7
3863e9f0-aa1d-4680-849d-945285404856;488ec5b1-be6b-44ed-a144-58f63cda4724;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4235;1040;{61752.709447, 90901.334428, 18680}|{61752.709447, 90901.334428, 22915};{60848.276824, 90329.581307, 22100}|{61752.709447, 90901.334428, 22100};{61618.804987, 91071.044561, 22100};{61733.68996, 90889.312773, 22100};{61694.999595, 90992.622833, 20797.5};{61243.049799, 90706.325075, 22100};3390.0;60;785.0;0.001596;215.002176;0.996228;44.99955;15.00045;1025.000033;1024.999581;15.000452;45.0;0.001627;215.0;0.998498;3390.0;60;785.0
488ec5b1-be6b-44ed-a144-58f63cda4724;661598fc-4e15-4ad9-997a-edb5f6b205d1;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1040;350;{60848.276824, 90329.581307, 22100}|{61752.709447, 90901.334428, 22100};{60527.076454, 90126.528797, 22100}|{60848.276824, 90329.581307, 22100};{60733.391002, 90511.314409, 22100};{60848.275974, 90329.58262, 22100};{61243.049799, 90706.325075, 22100};{60630.233303, 90318.922259, 22100};380.0;-29.999967;1070.0;1.8382e-8;215.0;1.8187e-8;0;60;0;380.0;-29.999967;1070.0;1.8379e-8;215.0;1.8183e-8;0;60;0
488ec5b1-be6b-44ed-a144-58f63cda4724;98d31cc8-e91e-4f8a-a041-7f2adea2893d;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1040;4235;{60848.276824, 90329.581307, 22100}|{61752.709447, 90901.334428, 22100};{60848.276824, 90329.581307, 18680}|{60848.276824, 90329.581307, 22915};{60752.409462, 90523.337266, 22100};{60867.294435, 90341.605477, 22100};{61243.049799, 90706.325075, 22100};{60790.566973, 90420.869712, 20797.5};45.000419;15.000033;1025.0;0.001627;215.0;0.998498;3390.0;60;785.0;3390.0;60;785.0;0.000643;215.001533;0.998467;1025.00045;15.000033;44.999967
3863e9f0-aa1d-4680-849d-945285404856;4b42f869-c148-4bd6-8a1d-7389717f19ae;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4235;1040;{61752.709447, 90901.334428, 18680}|{61752.709447, 90901.334428, 22915};{60848.276824, 90329.581307, 20840}|{61752.709447, 90901.334428, 20840};{61618.804987, 91071.044561, 20840};{61733.68996, 90889.312773, 20840};{61694.999595, 90992.622833, 20797.5};{61243.049799, 90706.325075, 20840};2130.0;60;2045.0;0.001596;215.002176;0.996228;44.99955;15.00045;1025.000033;1024.999581;15.000452;45.0;0.001627;215.0;0.998498;2130.0;60;2045.0
4b42f869-c148-4bd6-8a1d-7389717f19ae;98d31cc8-e91e-4f8a-a041-7f2adea2893d;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1040;4235;{60848.276824, 90329.581307, 20840}|{61752.709447, 90901.334428, 20840};{60848.276824, 90329.581307, 18680}|{60848.276824, 90329.581307, 22915};{60752.409462, 90523.337266, 20840};{60867.294435, 90341.605477, 20840};{61243.049799, 90706.325075, 20840};{60790.566973, 90420.869712, 20797.5};45.000419;15.000033;1025.0;0.001627;215.0;0.998498;2130.0;60;2045.0;2130.0;60;2045.0;0.000643;215.001533;0.998467;1025.00045;15.000033;44.999967
5c6ee816-bdc6-4e1b-89e3-f21c533952de;d60df8e9-2d13-4322-bade-3423c0c09a81;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1465;3435;{24267.558654, 83073.875862, 55085}|{24578.386997, 81611.545277, 55085};{24267.558655, 83073.875863, 52635}|{24267.558655, 83073.875863, 56070};{24482.539926, 83096.568934, 55085};{24272.238203, 83051.867868, 55085};{24528.125217, 82365.061428, 55085};{24373.19859, 83096.330352, 54352.5};45.000001;14.999999;1450.000001;0.001564;215.0;0.998436;2420;60;955;2420;60;955;0.001564;215.0;0.998436;1450.000001;14.999999;45.000001
5c6ee816-bdc6-4e1b-89e3-f21c533952de;84147596-faf7-4f6b-b0dc-6aeb65d18a38;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1465;1465;{24267.558654, 83073.875862, 55085}|{24578.386997, 81611.545277, 55085};{23956.730311, 84536.206448, 55085}|{24267.558654, 83073.875862, 55085};{24477.861907, 83118.577253, 55085};{24267.560184, 83073.876187, 55085};{24528.125217, 82365.061428, 55085};{24217.296874, 83827.392013, 55085};1495.0;-30.0;1495.0;3.047e-7;215.0;3.0469e-7;0;60;0;1495.0;-30.0;1495.0;3.0469e-7;215.0;3.0469e-7;0;60;0
5c6ee816-bdc6-4e1b-89e3-f21c533952de;ec58d4af-cb1e-42a3-9533-ab383d0538ca;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1465;3435;{24267.558654, 83073.875862, 55085}|{24578.386997, 81611.545277, 55085};{24578.386998, 81611.545278, 52635}|{24578.386998, 81611.545278, 56070};{24784.012231, 81678.254988, 55085};{24573.710508, 81633.553922, 55085};{24528.125217, 82365.061428, 55085};{24684.026933, 81633.999767, 54352.5};1449.999999;15.000001;44.999999;0.001563;215.0;0.998437;2420;60;955;2420;60;955;0.001563;215.0;0.998437;44.999999;15.000001;1449.999999
5c6ee816-bdc6-4e1b-89e3-f21c533952de;a2ae42fb-c048-44f7-95b5-9244ac5ea422;326940;324490;ALUMINIUM;ALUMINIUM;3;3;0;215;165;60;60;1465;233.81;{24267.558654, 83073.875862, 55085}|{24578.386997, 81611.545277, 55085};{24578.386997, 81611.545276, 55085}|{24630.157069, 81367.986536, 55085};{24739.781343, 81645.850746, 55085};{24578.388527, 81611.545602, 55085};{24528.125217, 82365.061428, 55085};{24686.509126, 81499.673897, 55085};1494.999999;-29.999999;263.813195;0.001564;164.998436;50.001564;0;60;0;1494.999999;-29.999999;263.813195;0.001562;164.998438;50.001564;0;60;0
d60df8e9-2d13-4322-bade-3423c0c09a81;d78e5a7f-762d-446d-bd87-6b74ecdd09f0;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3435;1465;{24267.558655, 83073.875863, 52635}|{24267.558655, 83073.875863, 56070};{24267.558654, 83073.875863, 55750}|{24578.386997, 81611.545277, 55750};{24482.539926, 83096.568934, 55750};{24272.238203, 83051.867868, 55750};{24373.19859, 83096.330352, 54352.5};{24528.125217, 82365.061428, 55750};3085;60;290;0.001564;215.0;0.998436;1450.000001;14.999999;45.000001;45.000001;14.999999;1450.000001;0.001564;215.0;0.998436;3085;60;290
5948032c-9e5f-463d-8413-f4c41cab6ca6;d78e5a7f-762d-446d-bd87-6b74ecdd09f0;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;1465;1465;{23956.730311, 84536.206448, 55750}|{24267.558654, 83073.875862, 55750};{24267.558654, 83073.875863, 55750}|{24578.386997, 81611.545277, 55750};{24477.861907, 83118.577253, 55750};{24267.560184, 83073.876187, 55750};{24217.296874, 83827.392013, 55750};{24528.125217, 82365.061428, 55750};1495.0;-30.0;1495.0;3.1115e-7;215.0;3.1115e-7;0;60;0;1495.0;-30.0;1495.0;3.1115e-7;215.0;3.1115e-7;0;60;0
