GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT
6eba1756-9dea-40d4-b9f5-28a18dbfe63e;f2c44e7e-4ef2-4b4f-a587-8b89d8b6856f;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-140;-140;1200;1200;1200;1200;265;265;265;265;5860;5860;{112684.87783, 263795.702205, 49290.000763}|{112684.877967, 257935.702205, 49290.000763};{112684.877109, 269795.704204, 49290.000763}|{112684.877247, 263935.704204, 49290.000763};{113284.877828, 263865.703219, 49157.500763};{112084.877246, 263865.703191, 49157.500763}
379135b9-a5a5-4a1c-bb0e-367e08c89081;8bc43575-3b68-498c-a224-e79c9ac47bff;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-140;-140;1200;1200;1200;1200;265;265;265;265;5860;5860;{116284.87783, 263795.70229, 49290.000763}|{116284.877967, 257935.70229, 49290.000763};{116284.877109, 269795.704289, 49290.000763}|{116284.877247, 263935.704289, 49290.000763};{116884.877828, 263865.703303, 49157.500763};{115684.877246, 263865.703275, 49157.500763}
8bc43575-3b68-498c-a224-e79c9ac47bff;9fad3eb1-c062-4be0-9be3-90d6c8b84083;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{116284.877109, 269795.704289, 49290.000763}|{116284.877247, 263935.704289, 49290.000763};{115084.877109, 269795.704261, 49290.000763}|{115084.877247, 263935.704261, 49290.000763};{115684.877109, 269795.704275, 49157.500763};{115684.877244, 263935.704274, 49157.500763}
06f982d5-65d4-44e8-9954-ec0b7b40236d;8d59e270-4db3-4cfc-8428-10e3a2c2fc24;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-140;-140;1200;1200;1200;1200;265;265;265;265;5860;5860;{110284.87783, 263795.702149, 49290.000763}|{110284.877967, 257935.702149, 49290.000763};{110284.877109, 269795.704148, 49290.000763}|{110284.877247, 263935.704148, 49290.000763};{110884.877828, 263865.703162, 49157.500763};{109684.877246, 263865.703135, 49157.500763}
062d2049-e52a-4b82-8b03-e06ef1dddb3f;46892bbb-c866-4085-90ed-44bb4305131d;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{122284.87783, 263795.69243, 49290.000763}|{122284.877967, 257935.69243, 49290.000763};{121084.87783, 263795.692402, 49290.000763}|{121084.877967, 257935.692402, 49290.000763};{121684.87783, 263795.692417, 49157.500763};{121684.877965, 257935.692416, 49157.500763}
9fad3eb1-c062-4be0-9be3-90d6c8b84083;ce1b7c5d-841e-40fd-9a9c-2fff744a98f2;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-140;-140;1200;1200;1200;1200;265;265;265;265;5860;5860;{115084.877109, 269795.704261, 49290.000763}|{115084.877247, 263935.704261, 49290.000763};{115084.87783, 263795.702261, 49290.000763}|{115084.877967, 257935.702261, 49290.000763};{115684.877828, 263865.703275, 49157.500763};{114484.877246, 263865.703247, 49157.500763}
46892bbb-c866-4085-90ed-44bb4305131d;fe02589e-3cc8-4984-9dfa-5ae845c40611;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{121084.87783, 263795.692402, 49290.000763}|{121084.877967, 257935.692402, 49290.000763};{119884.87783, 263795.692374, 49290.000763}|{119884.877967, 257935.692374, 49290.000763};{120484.87783, 263795.692388, 49157.500763};{120484.877965, 257935.692388, 49157.500763}
1bda77ca-7986-46ac-8a76-de9f6a5b4d5e;fe02589e-3cc8-4984-9dfa-5ae845c40611;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{118684.87783, 263795.692346, 49290.000763}|{118684.877967, 257935.692346, 49290.000763};{119884.87783, 263795.692374, 49290.000763}|{119884.877967, 257935.692374, 49290.000763};{119284.87783, 263795.69236, 49157.500763};{119284.877965, 257935.69236, 49157.500763}
1bda77ca-7986-46ac-8a76-de9f6a5b4d5e;caa0a1cd-21aa-4628-8b5c-6264b3a8ed45;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860.01;{118684.87783, 263795.692346, 49290.000763}|{118684.877967, 257935.692346, 49290.000763};{117484.87783, 263795.702318, 49290.000763}|{117484.877967, 257935.692318, 49290.000763};{118084.87783, 263795.692332, 49157.500763};{118084.877965, 257935.692332, 49157.500763}
379135b9-a5a5-4a1c-bb0e-367e08c89081;caa0a1cd-21aa-4628-8b5c-6264b3a8ed45;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860.01;{116284.87783, 263795.70229, 49290.000763}|{116284.877967, 257935.70229, 49290.000763};{117484.87783, 263795.702318, 49290.000763}|{117484.877967, 257935.692318, 49290.000763};{116884.87783, 263795.702303, 49157.500763};{116884.877965, 257935.702303, 49157.500763}
273ebec3-bc60-4be8-a54e-55a31f373acc;6eba1756-9dea-40d4-b9f5-28a18dbfe63e;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{113884.87783, 263795.702233, 49290.000763}|{113884.877967, 257935.702233, 49290.000763};{112684.87783, 263795.702205, 49290.000763}|{112684.877967, 257935.702205, 49290.000763};{113284.87783, 263795.702219, 49157.500763};{113284.877965, 257935.702219, 49157.500763}
6eba1756-9dea-40d4-b9f5-28a18dbfe63e;dfde7a20-4f9b-4476-8f37-395985e4a105;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{112684.87783, 263795.702205, 49290.000763}|{112684.877967, 257935.702205, 49290.000763};{111484.87783, 263795.702177, 49290.000763}|{111484.877967, 257935.702177, 49290.000763};{112084.87783, 263795.702191, 49157.500763};{112084.877965, 257935.702191, 49157.500763}
273ebec3-bc60-4be8-a54e-55a31f373acc;ce1b7c5d-841e-40fd-9a9c-2fff744a98f2;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{113884.87783, 263795.702233, 49290.000763}|{113884.877967, 257935.702233, 49290.000763};{115084.87783, 263795.702261, 49290.000763}|{115084.877967, 257935.702261, 49290.000763};{114484.87783, 263795.702248, 49157.500763};{114484.877965, 257935.702247, 49157.500763}
06f982d5-65d4-44e8-9954-ec0b7b40236d;dfde7a20-4f9b-4476-8f37-395985e4a105;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{110284.87783, 263795.702149, 49290.000763}|{110284.877967, 257935.702149, 49290.000763};{111484.87783, 263795.702177, 49290.000763}|{111484.877967, 257935.702177, 49290.000763};{110884.87783, 263795.702163, 49157.500763};{110884.877965, 257935.702163, 49157.500763}
379135b9-a5a5-4a1c-bb0e-367e08c89081;ce1b7c5d-841e-40fd-9a9c-2fff744a98f2;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;5860;5860;1200;1200;0;0;265;265;265;265;5860;5860;{116284.87783, 263795.70229, 49290.000763}|{116284.877967, 257935.70229, 49290.000763};{115084.87783, 263795.702261, 49290.000763}|{115084.877967, 257935.702261, 49290.000763};{115684.87783, 263795.702276, 49157.500763};{115684.877965, 257935.702275, 49157.500763}
bb5969f6-ef10-4fba-9c9a-2a6420ca4254;c1a85487-1097-489f-b826-8bbef3274d4c;UPB200(200X1200);HQ200*6-25*150-15*297-15;C45/55;S355J2 NM;17;1818;90;80;1200;1200;297;1200;80;200;200;200;215;5564.99;8984.87;{116214.896589, 277646.680594, 52520.000763}|{116214.896724, 272046.690594, 52520.000763};{111589.893416, 271965.702214, 52520.005754}|{120574.759524, 271965.69929, 52520.005754};{116814.896722, 272126.700742, 52420.000763};{115614.896722, 272126.700714, 52420.000763}
bb5969f6-ef10-4fba-9c9a-2a6420ca4254;d46611ac-5d3e-4d4c-84ab-dc3e6849a6fb;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5564.99;5564.99;1200;636.54;0;0;200;200;200;200;5564.99;5564.99;{116214.896589, 277646.680594, 52520.000763}|{116214.896724, 272046.690594, 52520.000763};{114414.896589, 277646.680695, 52520.000763}|{114414.896724, 272046.690695, 52520.000763};{115614.896589, 277651.695071, 52420.000763};{115614.896723, 272086.700487, 52420.000763}
bb5969f6-ef10-4fba-9c9a-2a6420ca4254;bec5434c-a741-4b69-b684-8eaa93b5f4ae;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5564.99;5564.99;1200;1200;0;0;200;200;200;200;5564.99;5564.99;{116214.896589, 277646.680594, 52520.000763}|{116214.896724, 272046.690594, 52520.000763};{117414.896589, 277646.680623, 52520.000763}|{117414.896724, 272046.690623, 52520.000763};{116814.896589, 277651.695084, 52420.000763};{116814.896723, 272086.700097, 52420.000763}
58b31c98-43a0-4248-94de-1adc55f95646;a24591fe-712c-4d13-85b7-d7f3f5755a30;UPB200(200X1200);HQ295*6-15*150-12*402;C45/55;S355J2 NM;17;1818;90;80;1200;1200;402;1200;80;200;200;200;307;5564.99;8960.01;{116214.896589, 277646.680594, 49320.000763}|{116214.896724, 272046.690594, 49320.000763};{111589.88952, 271965.702214, 49320.005754}|{120549.895627, 271965.69929, 49320.005754};{116814.896722, 272126.700738, 49220.000763};{115614.896722, 272126.700709, 49220.000763}
57e1be03-9aae-4d06-9f48-29bfbaa38b1c;58b31c98-43a0-4248-94de-1adc55f95646;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5564.99;5564.99;636.54;1200;0;0;200;200;200;200;5565;5564.99;{114414.896589, 277646.680695, 49320.000763}|{114414.896724, 272046.690695, 49320.000763};{116214.896589, 277646.680594, 49320.000763}|{116214.896724, 272046.690594, 49320.000763};{115614.896589, 277651.695071, 49220.000763};{115614.896723, 272086.699556, 49220.000763}
26778b8c-81bc-4726-b5b8-cf6c57e4405a;58b31c98-43a0-4248-94de-1adc55f95646;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5564.99;5564.99;1200;1200;0;0;200;200;200;200;5564.99;5564.99;{117414.896589, 277646.680623, 49320.000763}|{117414.896724, 272046.690623, 49320.000763};{116214.896589, 277646.680594, 49320.000763}|{116214.896724, 272046.690594, 49320.000763};{116814.896589, 277651.695084, 49220.000763};{116814.896723, 272086.70009, 49220.000763}
5b0d5210-4f29-432a-867f-1ec7fc945f4a;c1a85487-1097-489f-b826-8bbef3274d4c;UPB200(200X1200);HQ200*6-25*150-15*297-15;C45/55;S355J2 NM;17;1818;90;80;1200;1200;297;1200;80;200;200;200;215;5564.99;8984.87;{113073.856589, 277646.680551, 52520.000763}|{113073.856724, 272046.690551, 52520.000763};{111589.893416, 271965.702214, 52520.005754}|{120574.759524, 271965.69929, 52520.005754};{114273.856722, 272126.701568, 52420.000763};{113073.856722, 272126.701539, 52420.000763}
192ba1e2-655b-4dd7-a988-60b7549faf12;c1a85487-1097-489f-b826-8bbef3274d4c;UPB200(200X1200);HQ200*6-25*150-15*297-15;C45/55;S355J2 NM;17;1818;90;80;644.5;644.5;297;644.5;80;200;200;200;215;5564.99;8984.87;{114348.356589, 277646.680681, 52520.000763}|{114348.356724, 272046.690681, 52520.000763};{111589.893416, 271965.702214, 52520.005754}|{120574.759524, 271965.69929, 52520.005754};{114948.356722, 272126.701252, 52420.000763};{114303.856687, 272126.701237, 52420.000763}
c1a85487-1097-489f-b826-8bbef3274d4c;d46611ac-5d3e-4d4c-84ab-dc3e6849a6fb;HQ200*6-25*150-15*297-15;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;636.54;80;297;636.54;80;636.54;200;200;215;200;8984.87;5564.99;{111589.893416, 271965.702214, 52520.005754}|{120574.759524, 271965.69929, 52520.005754};{114414.896589, 277646.680695, 52520.000763}|{114414.896724, 272046.690695, 52520.000763};{115614.896722, 272126.701034, 52420.000763};{114978.356722, 272126.701019, 52420.000763}
7d788a81-a9a5-4d86-9aa1-53322c0ff2fd;c1a85487-1097-489f-b826-8bbef3274d4c;UPB200(200X1200);HQ200*6-25*150-15*297-15;C45/55;S355J2 NM;17;1818;90;80;1200;1200;297;1200;80;200;200;200;215;5565;8984.87;{119214.896589, 277646.680716, 52520.000763}|{119214.896724, 272046.690716, 52520.000763};{111589.893416, 271965.702214, 52520.005754}|{120574.759524, 271965.69929, 52520.005754};{120414.896722, 272126.699573, 52420.000763};{119214.896722, 272126.699544, 52420.000763}
bec5434c-a741-4b69-b684-8eaa93b5f4ae;c1a85487-1097-489f-b826-8bbef3274d4c;UPB200(200X1200);HQ200*6-25*150-15*297-15;C45/55;S355J2 NM;17;1818;90;80;1200;1200;297;1200;80;200;200;200;215;5564.99;8984.87;{117414.896589, 277646.680623, 52520.000763}|{117414.896724, 272046.690623, 52520.000763};{111589.893416, 271965.702214, 52520.005754}|{120574.759524, 271965.69929, 52520.005754};{118014.896722, 272126.700352, 52420.000763};{116814.896722, 272126.700324, 52420.000763}
0b55fbe7-a5ba-420e-a8bd-b26b91c28288;c1a85487-1097-489f-b826-8bbef3274d4c;UPB200(200X1200);HQ200*6-25*150-15*297-15;C45/55;S355J2 NM;17;1818;90;80;1200;1200;297;1200;80;200;200;200;215;5565;8984.87;{118614.896589, 277646.680652, 52520.000763}|{118614.896724, 272046.690652, 52520.000763};{111589.893416, 271965.702214, 52520.005754}|{120574.759524, 271965.69929, 52520.005754};{119214.896722, 272126.699962, 52420.000763};{118014.896722, 272126.699934, 52420.000763}
47495171-aebe-4b26-bbf3-debb1d6ad90a;a24591fe-712c-4d13-85b7-d7f3f5755a30;UPB200(200X1200);HQ295*6-15*150-12*402;C45/55;S355J2 NM;17;1818;90;80;1200;1200;402;1200;80;200;200;200;307;5564.99;8960.01;{113073.856589, 277646.680551, 49320.000763}|{113073.856724, 272046.690551, 49320.000763};{111589.88952, 271965.702214, 49320.005754}|{120549.895627, 271965.69929, 49320.005754};{114273.856722, 272126.701566, 49220.000763};{113073.856722, 272126.701537, 49220.000763}
57e1be03-9aae-4d06-9f48-29bfbaa38b1c;a24591fe-712c-4d13-85b7-d7f3f5755a30;UPB200(200X1200);HQ295*6-15*150-12*402;C45/55;S355J2 NM;17;1818;90;80;636.54;636.54;402;636.54;80;200;200;200;307;5565;8960.01;{114414.896589, 277646.680695, 49320.000763}|{114414.896724, 272046.690695, 49320.000763};{111589.88952, 271965.702214, 49320.005754}|{120549.895627, 271965.69929, 49320.005754};{115614.896722, 272126.700358, 49220.000763};{114978.356722, 272126.700342, 49220.000763}
a24591fe-712c-4d13-85b7-d7f3f5755a30;ee22dcd8-5c33-4e62-bded-1a323569ac0a;HQ295*6-15*150-12*402;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;644.5;80;402;644.5;80;644.5;200;200;307;200;8960.01;5565;{111589.88952, 271965.702214, 49320.005754}|{120549.895627, 271965.69929, 49320.005754};{114348.356589, 277646.680681, 49320.000763}|{114348.356724, 272046.690681, 49320.000763};{114948.356722, 272126.700578, 49220.000763};{114303.856687, 272126.700562, 49220.000763}
8ed7a34d-8a87-46ed-99da-9e5fe4df76e3;a24591fe-712c-4d13-85b7-d7f3f5755a30;UPB200(200X1200);HQ295*6-15*150-12*402;C45/55;S355J2 NM;17;1818;90;80;1200;1200;402;1200;80;200;200;200;307;5565;8960.01;{118614.896589, 277646.680652, 49320.000763}|{118614.896724, 272046.690652, 49320.000763};{111589.88952, 271965.702214, 49320.005754}|{120549.895627, 271965.69929, 49320.005754};{119214.896722, 272126.699955, 49220.000763};{118014.896722, 272126.699926, 49220.000763}
26778b8c-81bc-4726-b5b8-cf6c57e4405a;a24591fe-712c-4d13-85b7-d7f3f5755a30;UPB200(200X1200);HQ295*6-15*150-12*402;C45/55;S355J2 NM;17;1818;90;80;1200;1200;402;1200;80;200;200;200;307;5564.99;8960.01;{117414.896589, 277646.680623, 49320.000763}|{117414.896724, 272046.690623, 49320.000763};{111589.88952, 271965.702214, 49320.005754}|{120549.895627, 271965.69929, 49320.005754};{118014.896722, 272126.700346, 49220.000763};{116814.896722, 272126.700318, 49220.000763}
1749f4e1-43f8-4f16-bc77-01e5e0a6d35a;a24591fe-712c-4d13-85b7-d7f3f5755a30;UPB200(200X1200);HQ295*6-15*150-12*402;C45/55;S355J2 NM;17;1818;90;80;1200;1200;402;1200;80;200;200;200;307;5565;8960.01;{119214.896589, 277646.680716, 49320.000763}|{119214.896724, 272046.690716, 49320.000763};{111589.88952, 271965.702214, 49320.005754}|{120549.895627, 271965.69929, 49320.005754};{120414.896722, 272126.699564, 49220.000763};{119214.896722, 272126.699535, 49220.000763}
34e2a7a8-2686-4f73-a1ef-bc453d568fd9;a1bc6ac9-f728-47b3-8f78-42134a5a4c0b;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;4144.7;4144.7;1200;1198.96;0;0;200;200;200;200;4144.7;4144.7;{111008.216589, 277646.680503, 49320.000763}|{111008.216689, 273477.590503, 49320.000763};{111608.216589, 277646.680517, 49320.000763}|{111608.216689, 273477.590517, 49320.000763};{111608.216589, 277651.695084, 49220.000763};{111608.216689, 273506.999867, 49220.000763}
9b662b89-c8a0-43ab-914d-b610f6bfe936;a1bc6ac9-f728-47b3-8f78-42134a5a4c0b;HQ200*6-10*150-10*402-120;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;1110.64;80;402;1198.96;80;1110.64;200;200;210;200;3420.64;4144.7;{109165.894702, 273385.999807, 49320.000763}|{112833.854682, 273385.999897, 49320.000763};{111608.216589, 277646.680517, 49320.000763}|{111608.216689, 273477.590517, 49320.000763};{112718.854678, 273546.999896, 49220.000763};{111608.216688, 273546.999869, 49220.000763}
57e1be03-9aae-4d06-9f48-29bfbaa38b1c;ee22dcd8-5c33-4e62-bded-1a323569ac0a;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5565;5565;636.54;644.5;-30;-30;200;200;200;200;5565;5565;{114414.896589, 277646.680695, 49320.000763}|{114414.896724, 272046.690695, 49320.000763};{114348.356589, 277646.680681, 49320.000763}|{114348.356724, 272046.690681, 49320.000763};{114963.356589, 277651.695071, 49220.000763};{114963.356723, 272086.699541, 49220.000763}
47495171-aebe-4b26-bbf3-debb1d6ad90a;ee22dcd8-5c33-4e62-bded-1a323569ac0a;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5564.99;5564.99;1200;644.5;-30;-30;200;200;200;200;5564.99;5565;{113073.856589, 277646.680551, 49320.000763}|{113073.856724, 272046.690551, 49320.000763};{114348.356589, 277646.680681, 49320.000763}|{114348.356724, 272046.690681, 49320.000763};{114288.856572, 277651.695085, 49220.000763};{114288.856705, 272086.701339, 49220.000763}
34e2a7a8-2686-4f73-a1ef-bc453d568fd9;a8ed1e8e-4f98-407f-a585-8027bb96f8a0;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;4144.7;4144.7;1200;1200;0;0;200;200;200;200;4144.7;4144.7;{111008.216589, 277646.680503, 49320.000763}|{111008.216689, 273477.590503, 49320.000763};{109808.216589, 277646.680474, 49320.000763}|{109808.216689, 273477.590474, 49320.000763};{110408.216589, 277651.695084, 49220.000763};{110408.216689, 273506.999837, 49220.000763}
34e2a7a8-2686-4f73-a1ef-bc453d568fd9;9b662b89-c8a0-43ab-914d-b610f6bfe936;UPB200(200X1200);HQ200*6-10*150-10*402-120;C45/55;S355J2 NM;17;1818;90;80;1200;1200;402;1200;80;200;200;200;210;4144.7;3420.64;{111008.216589, 277646.680503, 49320.000763}|{111008.216689, 273477.590503, 49320.000763};{109165.894702, 273385.999807, 49320.000763}|{112833.854682, 273385.999897, 49320.000763};{111608.216688, 273546.999868, 49220.000763};{110408.216688, 273546.999839, 49220.000763}
9b662b89-c8a0-43ab-914d-b610f6bfe936;a8ed1e8e-4f98-407f-a585-8027bb96f8a0;HQ200*6-10*150-10*402-120;UPB200(200X1200);S355J2 NM;C45/55;1818;17;90;1110;80;402;1200;80;1110;200;200;210;200;3420.64;4144.7;{109165.894702, 273385.999807, 49320.000763}|{112833.854682, 273385.999897, 49320.000763};{109808.216589, 277646.680474, 49320.000763}|{109808.216689, 273477.590474, 49320.000763};{110408.216688, 273546.999838, 49220.000763};{109298.21467, 273546.999811, 49220.000763}
500163f1-de0f-45e4-823e-0f82648b1287;65d56ddd-4a6c-441f-afd1-c13b6391dac0;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;4144.7;4144.7;1200;1200;0;0;200;200;200;200;4144.7;4144.7;{111008.216589, 277646.680503, 52520.000763}|{111008.216689, 273477.590503, 52520.000763};{109808.216589, 277646.680474, 52520.000763}|{109808.216689, 273477.590474, 52520.000763};{110408.216589, 277651.695084, 52420.000763};{110408.216689, 273506.999837, 52420.000763}
500163f1-de0f-45e4-823e-0f82648b1287;b7a57fef-565e-428d-8c69-671528f3eb35;UPB200(200X1200);HQ200*6-10*150-10*402-120;C45/55;S355J2 NM;17;1818;90;80;1200;1200;402;1200;80;200;200;200;210;4144.7;3420.64;{111008.216589, 277646.680503, 52520.000763}|{111008.216689, 273477.590503, 52520.000763};{109165.894702, 273385.999807, 52520.000763}|{112833.854682, 273385.999897, 52520.000763};{111608.216688, 273546.999868, 52420.000763};{110408.216688, 273546.999839, 52420.000763}
