GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG
0488f356-3600-46a0-9d8d-eb4cf7dab7fd;e832b3f5-9a9a-4792-8536-bd2e253c6edc;400*350;3160*200;C45/55;C40/50;13;1;90;1923.17;-20;350;200.04;200.04;200.04;-20;1923.17;400;3160;8165.92;4645.08;{39002.260044, 38100.044965, -502.75}|{39002.260044, 38100.044965, 7663.17};{38827.286246, 42965.128296, 5740.000641}|{38827.266785, 38320.026062, 5740.000641};{38927.285308, 38310.051601, 5740.000641};{38927.285308, 38310.051601, 7663.17};{39002.260044, 38100.044965, 3580.21};{38927.295081, 40642.589036, 7320.000641}
26b52f09-f914-4af6-b7b9-4be5a455f668;4f805b75-5a77-4ce3-871b-f6a8dd935227;400*400;PL35*200;C50/60;S355J2;13;18;90;35;-45;400;35;-45;35;200;200;400;200;8715;5810;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{52049.961182, 22304.948547, 2560.001251}|{52049.961182, 16494.947937, 2560.001251};{51949.961182, 22327.448786, 2542.501251};{52149.961182, 22327.448786, 2542.501251};{52049.861991, 22549.949025, 3877.5};{52049.961182, 19399.948242, 2542.501251}
26b52f09-f914-4af6-b7b9-4be5a455f668;cc6ecc1b-5163-4c79-801e-a0fb3dcedd05;400*400;UPB380(380X1200);C50/60;C45/55;13;80;90;-15;400;400;1200;400;74.04;74.04;-15;400;380;8715;14235.8;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{51323.897314, 24950.405697, 8630.000379}|{51323.897314, 10709.205697, 8630.000379};{51886.879652, 22349.949025, 8242.500189};{51886.879652, 22749.949025, 8242.500189};{52049.861991, 22549.949025, 3877.5};{51323.897314, 17827.100082, 8440.000379}
26b52f09-f914-4af6-b7b9-4be5a455f668;a75b8f34-1776-4bac-9a15-7997a17553e7;400*400;UPB380(380X1200);C50/60;C45/55;13;80;90;380;400;400;1200;400;-91.29;-91.29;380;400;380;8715;14075.52;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{51158.568402, 24927.605652, 2559.997318}|{51158.568402, 10699.035652, 2559.997318};{51804.215196, 22749.949025, 2369.997318};{51804.215196, 22349.949025, 2369.997318};{52049.861991, 22549.949025, 3877.5};{51158.568402, 17897.738484, 2369.997318}
26b52f09-f914-4af6-b7b9-4be5a455f668;65b1336d-0d2e-4411-bd45-ae65e2f3dab3;400*400;PL15*321;C50/60;S355J2;13;18;90;0;400;400;15;400;0;298;298;400;321;8715;14200.77;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{52112.361182, 24879.950073, 8235.002167}|{52112.361182, 10679.175343, 8235.002167};{52100.861586, 22349.949025, 8235.001083};{52100.861586, 22749.949025, 8235.001083};{52049.861991, 22549.949025, 3877.5};{52112.361182, 17779.562708, 8242.502167}
26b52f09-f914-4af6-b7b9-4be5a455f668;cf00ecbc-d092-46e1-9587-006117a1ec9c;400*400;3040*250;C50/60;Crane check;13;1;90;2940;-20;400;250.01;-20;250.01;250.02;2940;400;2940;8715;4480.08;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{51969.997481, 27250.026825, -479.997986}|{51969.989868, 22770.026825, -479.997986};{52094.994665, 22759.949322, -479.997986};{52094.994665, 22759.949322, 2460.0};{52049.861991, 22549.949025, 3877.5};{52094.998488, 25009.987925, 990.001007}
26b52f09-f914-4af6-b7b9-4be5a455f668;af5de0ab-a1a2-4b3a-aef7-bfd7f5d58d28;400*400;UPB380(380X1200);C50/60;C45/55;13;80;90;-15;77.01;400;1200;61.55;61.43;77.01;-15;400;380;8715;14297.94;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{52203.958762, 23288.520276, 8630.000379}|{66490.818761, 23288.396506, 8630.000379};{52172.84992, 22719.234018, 8242.50019};{52249.861991, 22719.234018, 8242.50019};{52049.861991, 22549.949025, 3877.5};{59321.826831, 23288.458614, 8440.000379}
26b52f09-f914-4af6-b7b9-4be5a455f668;b59ccf48-67fa-4340-bfa1-adee1db33b9c;400*400;UPB380(380X1200);C50/60;C45/55;13;80;90;-15;77;400;1200;338.57;338.57;77.01;-15;400;380;8715;14297.95;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{52203.958366, 22088.520276, 8630.000379}|{66490.788365, 22088.396506, 8630.000379};{52211.363486, 22688.520212, 8242.50019};{52211.360553, 22349.947825, 8242.50019};{52049.861991, 22549.949025, 3877.5};{59321.829065, 22088.458614, 8440.000379}
26b52f09-f914-4af6-b7b9-4be5a455f668;b2ff86dd-7ac1-4497-8084-2fd21a674e34;400*400;UPB380(380X1200);C50/60;C45/55;13;80;90;380;129.86;400;1200;-10.07;-10.07;129.86;380;400;380;8715;14200.01;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{52119.960296, 23360.017996, 2560}|{66610.000296, 23360.017982, 2560};{52184.931313, 22754.983511, 2180.0};{52184.931313, 22754.983511, 2560};{52049.861991, 22549.949025, 3877.5};{59220.003286, 23360.017989, 2370}
26b52f09-f914-4af6-b7b9-4be5a455f668;8f2f49fd-8688-4521-a159-6a4ee8bf5a94;400*400;UPB380(380X1200);C50/60;C45/55;13;80;90;380;51.9;400;1200;400;400;51.9;380;400;380;8715;14422.04;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{52199.960295, 22160.027996, 2560}|{66610.000295, 22160.027982, 2560};{52223.911586, 22349.949025, 2370};{52223.911586, 22749.949025, 2370};{52049.861991, 22549.949025, 3877.5};{59408.981761, 22160.027989, 2370}
26b52f09-f914-4af6-b7b9-4be5a455f668;48403fa4-7aa8-4cab-9cfd-bdfee5649b75;400*400;6050*330;C50/60;Crane check;13;1;90;5655;-20;400;330.02;-20;279.87;279.87;5655;400;6050;8715;3080.08;{52049.861991, 22549.949025, -480}|{52049.861991, 22549.949025, 8235};{51969.998482, 25850.028178, 2580.000145}|{51969.996785, 22770.028178, 2580.000145};{52109.92941, 22759.949143, 2580.000145};{52109.92941, 22759.949143, 8235};{52049.861991, 22549.949025, 3877.5};{52135.008846, 24309.988601, 5605.00108}
4f805b75-5a77-4ce3-871b-f6a8dd935227;81b9258b-fd7d-494e-b2a0-623251c45201;PL35*200;500*500;S355J2;C50/60;18;13;90;-45;35;35;500;35;200;200;-45;200;500;5810;8715;{52049.961182, 22304.948547, 2560.001251}|{52049.961182, 16494.947937, 2560.001251};{52049.861991, 16199.949025, -480.0}|{52049.861991, 16199.949025, 8235};{52149.961182, 16472.448481, 2542.501251};{51949.961182, 16472.448481, 2542.501251};{52049.961182, 19399.948242, 2542.501251};{52049.861991, 16199.949025, 3877.5}
81b9258b-fd7d-494e-b2a0-623251c45201;cc6ecc1b-5163-4c79-801e-a0fb3dcedd05;500*500;UPB380(380X1200);C50/60;C45/55;13;80;90;-15;500;500;1200;124.04;124.04;500;-15;500;380;8715;14235.8;{52049.861991, 16199.949025, -480.0}|{52049.861991, 16199.949025, 8235};{51323.897314, 24950.405697, 8630.000379}|{51323.897314, 10709.205697, 8630.000379};{51861.879652, 16449.949025, 8242.500189};{51861.879652, 15949.949025, 8242.500189};{52049.861991, 16199.949025, 3877.5};{51323.897314, 17827.100082, 8440.000379}
81b9258b-fd7d-494e-b2a0-623251c45201;a75b8f34-1776-4bac-9a15-7997a17553e7;500*500;UPB380(380X1200);C50/60;C45/55;13;80;90;380;500;500;1200;-41.29;-41.29;500;380;500;380;8715;14075.52;{52049.861991, 16199.949025, -480.0}|{52049.861991, 16199.949025, 8235};{51158.568402, 24927.605652, 2559.997318}|{51158.568402, 10699.035652, 2559.997318};{51779.215196, 16449.949025, 2369.997318};{51779.215196, 15949.949025, 2369.997318};{52049.861991, 16199.949025, 3877.5};{51158.568402, 17897.738484, 2369.997318}
65b1336d-0d2e-4411-bd45-ae65e2f3dab3;81b9258b-fd7d-494e-b2a0-623251c45201;PL15*321;500*500;S355J2;C50/60;18;13;90;500;0;15;500;0;321;321;500;321;500;14200.77;8715;{52112.361182, 24879.950073, 8235.002167}|{52112.361182, 10679.175343, 8235.002167};{52049.861991, 16199.949025, -480.0}|{52049.861991, 16199.949025, 8235};{52112.361182, 15949.949025, 8235.001083};{52112.361182, 16449.949025, 8235.001083};{52112.361182, 17779.562708, 8242.502167};{52049.861991, 16199.949025, 3877.5}
0ce1e7d8-d88b-43dd-8a11-7cb537491cbf;81b9258b-fd7d-494e-b2a0-623251c45201;UPB380(380X1200);500*500;C45/55;C50/60;80;13;90;127.01;-15;1200;500;500;127.01;-15;500;380;500;14297.95;8715;{52203.946387, 16088.520276, 8630.000379}|{66490.676386, 16088.396507, 8630.000379};{52049.861991, 16199.949025, -480.0}|{52049.861991, 16199.949025, 8235};{52236.357954, 15949.949025, 8242.50019};{52236.357954, 16449.949025, 8242.50019};{59321.829065, 16088.458613, 8440.000379};{52049.861991, 16199.949025, 3877.5}
81b9258b-fd7d-494e-b2a0-623251c45201;9cad96f7-484e-49f8-a8e1-6767b895a9ad;500*500;UPB380(380X1200);C50/60;C45/55;13;80;90;380;-50.49;500;766.85;-50.49;459.92;459.92;380;500;380;8715;14269.65;{52049.861991, 16199.949025, -480.0}|{52049.861991, 16199.949025, 8235};{52350.34738, 15990.027996, 2560}|{66610.000289, 15990.027982, 2560};{52325.104686, 16449.949025, 2370};{52325.104686, 15990.027996, 2370};{52049.861991, 16199.949025, 3877.5};{59485.17486, 16373.452989, 2370}
81b9258b-fd7d-494e-b2a0-623251c45201;f6bf8841-9926-40e2-97ff-90afab62e2ad;500*500;2840*200;C50/60;Crane check;13;1;90;2840;299.86;500;200.2;299.86;0.29;0.29;2840;500;2840;8715;5360;{52049.861991, 16199.949025, -480.0}|{52049.861991, 16199.949025, 8235};{57359.989258, 15950.023773, -479.997986}|{51999.989258, 15950.031403, -479.997986};{52149.931667, 15950.091649, -480.0};{52149.931667, 15950.091649, 2360.002014};{52049.861991, 16199.949025, 3877.5};{54680.003042, 15850.129292, 940.001052}
4c9a0114-3b5c-4111-9801-d504db3396c7;859b34cd-7aa4-4f84-ae57-677a61a1a34c;450*450;UPB380(380X1200);C45/55;C45/55;13;80;90;-15;77.24;450;1200;77.96;450.85;450;-15;450;380;2735.5;6953.55;{46480.060975, 30850.048009, -500.5}|{46480.060975, 30850.048009, 2235.0};{46470.008354, 37933.618978, 2629.997318}|{46470.008354, 31015.618978, 2629.997318};{46705.410997, 31035.91104, 2242.498659};{46255.411793, 31036.757526, 2242.498659};{46480.060975, 30850.048009, 867.25};{46470.008354, 34475.006369, 2439.997318}
4c9a0114-3b5c-4111-9801-d504db3396c7;ca9749fd-3c49-417e-8082-63538767c6be;450*450;UPB380(380X1200);C45/55;C45/55;13;80;90;-15;77.64;450;1200;78.71;450.85;450;-15;450;380;2735.5;5416.66;{46480.060975, 30850.048009, -500.5}|{46480.060975, 30850.048009, 2235.0};{46672.84463, 30683.619142, 2629.997318}|{46672.84463, 25380.429142, 2629.997318};{46704.710538, 30663.540805, 2242.498659};{46254.711334, 30664.387291, 2242.498659};{46480.060975, 30850.048009, 867.25};{46672.84463, 27993.940181, 2439.997318}
4c9a0114-3b5c-4111-9801-d504db3396c7;5e02e866-9823-4f24-9bf8-68c07dd5d2f6;450*450;PL15*496;C45/55;S355J2;13;18;90;0;450.83;450;15;450;0;450;450.83;450;496;2735.5;12977.77;{46480.060975, 30850.048009, -500.5}|{46480.060975, 30850.048009, 2235.0};{52199.985203, 30850.048938, 2235.000031}|{39222.217461, 30850.51327, 2235.000031};{46705.060577, 30849.624766, 2235.000015};{46255.061373, 30850.471252, 2235.000015};{46480.060975, 30850.048009, 867.25};{45711.101332, 30850.281104, 2242.500031}
e703273d-bc15-42d4-94e3-35b03d2a8a17;f7188bac-04b0-4174-b965-acec0d9ccf08;UPB380(380X1200);500*500;C45/55;C50/60;80;13;90;67.22;-20;940.07;500;500;67.22;-20;500;380;500;14067.67;2646.25;{45998.498402, 24927.645652, 2559.997318}|{45998.498402, 10699.065652, 2559.997318};{46480.063082, 25110.429025, -486.25}|{46480.063082, 25110.429025, 2160};{46730.063082, 24894.037338, 2169.998659};{46230.063082, 24894.037338, 2169.998659};{46468.533402, 17893.811866, 2369.997318};{46480.063082, 25110.429025, 836.875}
ca9749fd-3c49-417e-8082-63538767c6be;f7188bac-04b0-4174-b965-acec0d9ccf08;UPB380(380X1200);500*500;C45/55;C50/60;80;13;90;74.82;-90;1200;500;500;74.82;-90;500;380;500;5416.66;2646.25;{46672.84463, 30683.619142, 2629.997318}|{46672.84463, 25380.429142, 2629.997318};{46480.063082, 25110.429025, -486.25}|{46480.063082, 25110.429025, 2160};{46730.063082, 25323.020613, 2204.998659};{46230.063082, 25323.020613, 2204.998659};{46672.84463, 27993.940181, 2439.997318};{46480.063082, 25110.429025, 836.875}
4d38c0ec-8a01-4061-a467-3dd513b1fdae;f7188bac-04b0-4174-b965-acec0d9ccf08;PL20*550;500*500;S355J2;C50/60;18;13;90;500.02;0;20;500;0;500;500.02;500;550;500;13127.86;2646.25;{52200.000391, 25110.437928, 2160.001251}|{39072.142121, 25110.902261, 2160.001251};{46480.063082, 25110.429025, -486.25}|{46480.063082, 25110.429025, 2160};{46730.063082, 25110.429025, 2160.000626};{46230.063082, 25110.429025, 2160.000626};{45636.071256, 25110.670094, 2170.001251};{46480.063082, 25110.429025, 836.875}
7811ef05-f082-493e-8b6d-d869b8ad0906;f5eec9eb-b527-4194-9bb0-ca45ee5ca845;400*350;UPB380(380X1200);C45/55;C45/55;13;80;89.47;32.61;131.11;350;1200;110.02;110.02;54.31;-20.08;400;380;8222.14;5707.76;{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{39667.304, 36765.017691, 8069.470119}|{39667.240879, 30994.999162, 8123.247285};{39177.26238, 31023.278875, 7733.392155};{39067.241189, 31023.280079, 7733.392155};{39002.260975, 30850.048009, 3611.57};{39667.272126, 33851.270671, 7906.618229}
7811ef05-f082-493e-8b6d-d869b8ad0906;e36097d5-3ddb-4eef-81ff-7220a828258a;400*350;3160*200;C45/55;C40/50;13;1;90;1982.64;400;350;200;200.03;200;400;1982.64;400;3160;8222.14;7650;{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{38827.306813, 38300.026062, 5740.002014}|{38827.272531, 30650.026062, 5740.002014};{38927.27343, 30850.048009, 5740.002014};{38927.27343, 30850.048009, 7722.64};{39002.260975, 30850.048009, 3611.57};{38927.289673, 34475.026072, 7320.002014}
7409a2b7-c39d-4390-912c-bde2cc5c0f87;7811ef05-f082-493e-8b6d-d869b8ad0906;UPB380(380X1200);400*350;C45/55;C45/55;80;13;90;51.57;380;1093.3;350;109.13;109.13;380;51.57;380;400;5711.52;8222.14;{39068.128354, 36819.998972, 2629.997318}|{39068.128354, 31015.708972, 2629.997318};{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{39122.694664, 31024.263837, 2249.997318};{39122.694664, 31024.263837, 2629.997318};{39614.779177, 33854.239322, 2439.997318};{39002.260975, 30850.048009, 3611.57}
1bc2ebd3-58b8-4ff6-8c46-f396a6513dae;7811ef05-f082-493e-8b6d-d869b8ad0906;3470*200;400*350;C40/50;C45/55;1;13;90;-20;3470;200.06;350;200.01;200.04;3470;-20;3470;400;6810;8222.14;{38827.304932, 37880.027893, 2250.002014}|{38827.274414, 31070.027893, 2250.002014};{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{38927.267875, 31060.047337, 2250.002014};{38927.267875, 31060.047337, 5720.002014};{38927.260896, 34475.046083, 3985.002014};{39002.260975, 30850.048009, 3611.57}
5c865a75-61b2-496d-b8be-9208d0338e2c;7811ef05-f082-493e-8b6d-d869b8ad0906;3160*200;400*350;C40/50;C45/55;1;13;90;-20;1982.64;200;350;200;200.04;1982.64;-20;3160;400;5249.62;8222.14;{38827.304931, 30630.027893, 5740.002014}|{38827.266784, 25380.427893, 5740.002014};{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{38927.305004, 30640.046919, 5740.002014};{38927.305004, 30640.046919, 7722.64};{38927.285857, 28005.237225, 7320.002014};{39002.260975, 30850.048009, 3611.57}
7811ef05-f082-493e-8b6d-d869b8ad0906;a326801d-3731-483c-af28-22073844f94e;400*350;PL20*496;C45/55;S355J2;13;18;90;0;285;350;20;285;0;400;400.01;400;496;8222.14;13307.72;{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{52199.985203, 30849.558938, 7722.640031}|{38892.265081, 30850.023271, 7722.640031};{39034.757794, 31050.048009, 7722.640015};{39034.757794, 30650.048009, 7722.640015};{39002.260975, 30850.048009, 3611.57};{45546.125142, 30849.7892, 7732.640031}
68b9a39a-4b86-4cb2-b3c5-ca4ec5f3880e;7811ef05-f082-493e-8b6d-d869b8ad0906;UPB380(380X1200);400*350;C45/55;C45/55;80;13;89.42;51.77;-19.98;1200;350;109.94;110;-16.45;55.83;380;400;5439.36;8222.14;{39667.323976, 30704.68987, 8122.616406}|{39667.258835, 25260.810194, 8177.8628};{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{39177.262478, 30675.53363, 7733.409754};{39067.323635, 30675.534946, 7733.409752};{39667.29143, 27984.399998, 7960.213075};{39002.260975, 30850.048009, 3611.57}
480e5823-7926-4ed7-b670-1a95c7501e08;7811ef05-f082-493e-8b6d-d869b8ad0906;UPB380(380X1200);400*350;C45/55;C45/55;80;13;90;52.47;380;1200;350;109.42;109.42;380;52.47;380;400;5416.65;8222.14;{39667.84463, 30683.679141, 2629.997318}|{39667.84463, 25276.069141, 2629.997318};{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{39122.552803, 30676.281086, 2249.997318};{39122.552803, 30676.281086, 2629.997318};{39667.84463, 27994.187066, 2439.997318};{39002.260975, 30850.048009, 3611.57}
7811ef05-f082-493e-8b6d-d869b8ad0906;c08f1ff8-45af-4425-bcde-9197a2b6686a;400*350;3470*200;C45/55;C40/50;13;1;90;3470;-20;350;200.04;200.04;200.04;-20;3470;400;3470;8222.14;5249.62;{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{38827.304932, 30630.027893, 2250.002014}|{38827.266785, 25380.427893, 2250.002014};{38927.283535, 30640.047646, 2250.002014};{38927.283535, 30640.047646, 5720.002014};{39002.260975, 30850.048009, 3611.57};{38927.264606, 28005.237464, 3985.002014}
5e02e866-9823-4f24-9bf8-68c07dd5d2f6;7811ef05-f082-493e-8b6d-d869b8ad0906;PL15*496;400*350;S355J2;C45/55;18;13;90;-44.95;15;15;350;15;-44.95;400.01;400;496;400;12977.77;8222.14;{52199.985203, 30850.048938, 2235.000031}|{39222.217461, 30850.51327, 2235.000031};{39002.260975, 30850.048009, -499.5}|{39002.260975, 30850.048009, 7722.64};{39199.733843, 31050.048009, 2242.500031};{39199.733843, 30650.048009, 2242.500031};{45711.101332, 30850.281104, 2242.500031};{39002.260975, 30850.048009, 3611.57}
0b500ed0-6495-443c-b748-922e464fb0da;49c1f479-324a-47f2-8e80-f3947d2aae8b;UPB380(380X1200);500*500;C45/55;C50/60;80;13;90;73.32;380;1200;500;500;73.32;380;500;380;500;14373.75;8101.25;{38879.738402, 24933.747837, 2559.997318}|{38879.738402, 10699.105224, 2559.997318};{38777.260975, 25110.426918, -486.25}|{38777.260975, 25110.426918, 7615.0};{39027.261634, 24897.087377, 2369.997318};{38527.260975, 24897.087377, 2369.997318};{38879.738402, 17746.872477, 2369.997318};{38777.261305, 25110.426918, 3564.375}
2ed3ea04-1c21-4946-aeb8-701c18e0d399;49c1f479-324a-47f2-8e80-f3947d2aae8b;PL20*421;500*500;S355J2;C50/60;18;13;90;-45;20;20;500;20;397.99;397.52;-45.01;421;500;6949.36;8101.25;{38482.240518, 25047.454084, 2160.000031}|{31532.883787, 25047.918419, 2160.000031};{38777.260975, 25110.426918, -486.25}|{38777.260975, 25110.426918, 7615.0};{38504.76112, 25257.957758, 2170.000031};{38504.76112, 24860.426918, 2170.000031};{35007.562152, 25047.686252, 2170.000031};{38777.261305, 25110.426918, 3564.375}
49c1f479-324a-47f2-8e80-f3947d2aae8b;5c865a75-61b2-496d-b8be-9208d0338e2c;500*500;3160*200;C50/60;C40/50;13;1;90;1875;-20;500;200;-20;200;199.99;1875;500;3160;8101.25;5249.62;{38777.260975, 25110.426918, -486.25}|{38777.260975, 25110.426918, 7615.0};{38827.304931, 30630.027893, 5740.002014}|{38827.266784, 25380.427893, 5740.002014};{38927.264499, 25370.427769, 5740.002014};{38927.264499, 25370.427769, 7615.0};{38777.261305, 25110.426918, 3564.375};{38927.285857, 28005.237225, 7320.002014}
314e1729-b3d1-4418-ad1c-124e17f41bb1;49c1f479-324a-47f2-8e80-f3947d2aae8b;2300*300;500*500;Crane check;C50/60;1;13;90;-20;2300;300;500;300;300.01;2300;-20;2300;500;6999.3;8101.25;{38507.26022, 25260.422518, 2580.000488}|{31237.923337, 25260.427979, 2580.000488};{38777.260975, 25110.426918, -486.25}|{38777.260975, 25110.426918, 7615.0};{38517.260825, 25110.42251, 2580.000488};{38517.260825, 25110.42251, 4880.000488};{35007.610887, 25110.425146, 3730.000488};{38777.261305, 25110.426918, 3564.375}
49c1f479-324a-47f2-8e80-f3947d2aae8b;b6f05c02-eb90-4a09-99c4-b27e1301c2e3;500*500;3700*300;C50/60;Crane check;13;1;90;2685;-19.88;500;300;300;300;-19.88;2685;500;3700;8101.25;6999.42;{38777.260975, 25110.426918, -486.25}|{38777.260975, 25110.426918, 7615.0};{38507.381531, 25260.424164, 4930.000488}|{31507.981531, 25260.427979, 4930.000488};{38517.321144, 25110.424159, 4930.000488};{38517.321144, 25110.424159, 7615.0};{38777.261305, 25110.426918, 3564.375};{35007.671278, 25110.426071, 6780.000488}
49c1f479-324a-47f2-8e80-f3947d2aae8b;a321838b-ea0b-4df5-ba24-02b8bee3df31;500*500;PL15*970;C50/60;S235JR;13;18;90;-30;480.13;500;15;15.46;15;480.12;-30;500;970;8101.25;13722.85;{38777.260975, 25110.426918, -486.25}|{38777.260975, 25110.426918, 7615.0};{52270.000132, 25217.457807, 7644.998131}|{38547.145666, 25217.922133, 7644.998131};{39027.265272, 25217.905888, 7629.999065};{38547.145666, 25217.922133, 7629.999065};{38777.261305, 25110.426918, 3564.375};{45408.572899, 25217.68997, 8129.998131}
480e5823-7926-4ed7-b670-1a95c7501e08;49c1f479-324a-47f2-8e80-f3947d2aae8b;UPB380(380X1200);500*500;C45/55;C50/60;80;13;90;74.57;380;1200;500;-40.58;74.57;380;-40.58;380;500;5416.65;8101.25;{39667.84463, 30683.679141, 2629.997318}|{39667.84463, 25276.069141, 2629.997318};{38777.260975, 25110.426918, -486.25}|{38777.260975, 25110.426918, 7615.0};{39047.553132, 25323.143443, 2249.997318};{39047.553132, 25323.143443, 2629.997318};{39667.84463, 27994.187066, 2439.997318};{38777.261305, 25110.426918, 3564.375}
49c1f479-324a-47f2-8e80-f3947d2aae8b;c08f1ff8-45af-4425-bcde-9197a2b6686a;500*500;3470*200;C50/60;C40/50;13;1;90;3470;-20;500;200.04;-20;200.04;200.04;3470;500;3470;8101.25;5249.62;{38777.260975, 25110.426918, -486.25}|{38777.260975, 25110.426918, 7615.0};{38827.304932, 30630.027893, 2250.002014}|{38827.266785, 25380.427893, 2250.002014};{38927.243248, 25370.427281, 2250.002014};{38927.243248, 25370.427281, 5720.002014};{38777.261305, 25110.426918, 3564.375};{38927.264606, 28005.237464, 3985.002014}
